"Plates45-3.flat.Label-Analysis"
"Volume3d (µm^3) ","Area3d (µm^2) ","BaryCenterX (µm) ","BaryCenterY (µm) ","BaryCenterZ (µm) ","Mean","index"
93.8355,86.8047,4043.81,1270.08,850.731,7094,473
31.2785,35.281,3544.9,1282.17,851.564,7576,474
15.6392,18.7876,3920.02,955.822,854.065,8469,475
516.095,303.919,3982.76,985.377,859.142,3847.36,476
891.437,441.362,3416.44,1050.63,858.189,3966.56,477
78.1962,76.2385,2812.68,934.316,858.066,7509,478
125.114,112.244,630.894,1224.03,858.754,6783.13,479
31.2785,35.2916,2204.5,1135.88,860.317,7890.5,480
1954.91,874.76,4045.58,1265.8,871.23,4298.61,481
78.1962,76.2385,4164.59,1116.87,862.568,6142.4,482
31.2785,35.281,3412.36,1259.66,861.567,8416.5,483
93.8355,86.8153,3695.78,859.96,867.819,6700.67,484
15.6392,18.7876,1554.3,890.802,866.569,6952,485
109.475,96.0732,665.101,1084.43,867.64,7086.57,486
62.557,63.3573,1115.42,917.06,869.069,7403,487
390.981,247.997,4490.19,1046.85,871.97,4909.44,488
563.013,346.343,412.911,889.344,877.961,4932.69,489
265.867,191.603,2901.18,905.513,874.365,5281,490
312.785,217.586,3739.96,914.56,875.071,5150.8,491
406.62,262.89,1217.08,1083.75,875.898,5027.77,492
62.557,63.3781,3736.21,990.833,875.321,6733.5,493
15.6392,18.7876,546.494,1283.42,874.071,8593,494
1892.35,747.091,1152.09,923.664,886.885,2961.33,495
109.475,96.0732,657.599,959.752,880.502,7099.86,496
78.1962,76.2385,1906.41,1214.4,880.073,7007,497
125.114,108.934,3086.33,1244.03,880.01,6721.88,498
62.557,63.3781,3116.02,900.805,882.824,7373,499
62.557,63.3573,3268.57,982.08,881.573,6987.75,500
250.228,189.529,1253.27,1092.74,884.074,6249.38,501
312.785,225.837,3552.66,1097.24,885.324,5791.25,502
1032.19,521.412,2961.43,1114.96,887.105,4484.89,503
15.6392,18.7876,1591.81,1233.41,881.573,8228,504
78.1962,76.2281,1145.68,1264.92,883.574,5733.8,505
15.6392,18.7876,3242.31,800.775,884.074,8487,506
62.557,63.3573,4396.41,1239.66,884.074,7854,507
31.2785,35.2916,744.054,838.286,890.326,7512.5,508
93.8355,90.1153,1732.27,921.228,890.743,6723.5,509
250.228,183.894,2473.02,929.408,891.733,5412.31,510
187.671,154.781,2501.67,1100.45,892.827,6157.75,511
453.538,303.991,3988.66,1197.88,898.216,4879.41,512
15.6392,18.7876,3122.28,1215.9,891.576,6099,513
375.342,248.028,3893.13,827.867,896.89,4915.25,514
234.589,177.686,3738.96,926.147,896.911,5855.8,515
563.013,320.362,1742.97,1110.04,897.064,4038.78,516
15.6392,18.7876,3749.97,978.329,899.079,8565,517
206579,17015.3,3079.57,1021.66,935.734,1967.08,518
15.6392,18.7876,2499.59,1210.9,899.079,7990,519
234.589,173.328,1138.67,1298.76,902.246,5140.13,520
563.013,320.664,2428.25,809.597,906.234,5012.67,521
359.703,233.849,3905.77,1105.32,903.971,3732.74,522
15.6392,18.7876,3960.03,1138.38,901.579,8672,523
15.6392,18.7876,1029.14,810.778,904.08,8243,524
484.817,291.519,4031.75,839.416,907.952,4566.9,525
125.114,114.579,1172,895.804,907.206,5898.63,526
15.6392,18.7876,871.592,1105.87,904.08,8531,527
2611.75,1100.34,3962.11,1142.47,912.676,7181.98,528
172.032,140.311,2722.15,1160.88,907.49,5183.36,529
156.392,131.354,2405.56,1203.65,906.581,6133.3,530
172.032,137.02,3876.14,1053.81,909.764,6091.55,531
328.424,218.633,3369.49,1162.55,909.796,5019.1,532
766.323,415.48,1489.99,1192.99,911.48,4670.65,533
437.899,268.618,881.506,1087.74,912.029,4779.32,534
735.045,390.422,3748.53,920.546,916.318,3091.06,535
78.1962,76.2385,646.024,1062.35,913.083,5879.8,536
15.6392,18.7876,1759.36,1123.37,911.582,8185,537
484.817,307.03,1457.9,801.824,918.359,3774.48,538
78.1962,78.2302,1613.82,988.332,914.583,6757.6,539
281.506,198.798,2085.29,1058.08,916.306,4867.72,540
93.8355,86.8047,2578.36,962.491,918.251,6121,541
406.62,290.534,3955.51,1172.91,922.066,6908.65,542
297.146,204.715,2319.27,1215.37,920.401,5283.26,543
4441.55,1305.69,4269.67,1030.09,927.696,2715.45,544
203.31,159.19,2328.38,1076.44,922.163,5996.62,545
453.538,279.676,3556.03,1204.69,922.62,5109.59,546
15.6392,18.7876,4572.72,1290.92,921.585,7195,547
672.488,374.2,4438.02,991.938,929.088,4367.49,548
156.392,126.495,2228.25,872.297,929.588,4446.6,549
31.2785,35.2916,2134.48,1145.88,927.837,7871,550
265.867,196.442,738.905,1214.58,930.853,5965,551
46.9177,50.4766,4010.88,1060.85,929.921,7504.67,552
46.9177,50.4662,2503.75,1227.57,929.088,6106.33,553
46.9177,50.4766,694.872,1080.86,932.422,7216.33,554
3018.37,1150.3,2672.75,806.593,945.025,3307.35,555
15.6392,18.7876,3299.83,1058.35,934.089,8216,556
31.2785,35.281,3527.4,814.529,936.59,7075,557
172.032,140.341,2843.1,960.142,942.956,5741.73,558
125.114,108.934,4121.64,845.164,943.154,6421.25,559
6380.81,1654.31,2576.9,929.552,952.257,1951.3,560
62.557,63.3573,1983.18,1032.1,941.592,8133.5,561
140.753,119.521,2478.19,862.461,946.871,6559.78,562
7850.9,2250.19,3964.01,1146.45,957.279,5740.06,563
31.2785,35.281,2649.63,924.563,946.593,7380,564
563.013,423.399,438.753,835.369,955.346,5388.31,565
31.2785,35.281,4021.3,1175.89,949.094,8208,566
531.734,332.216,2290.77,1221.12,952.33,5021,567
15.6392,18.7876,609.013,828.283,951.595,7630,568
93.8355,90.1257,2371.63,954.989,954.512,6535.67,569
234.589,178.912,446.963,1072.86,954.095,6281.8,570
15.6392,18.7876,1834.38,1218.4,951.595,6771,571
31.2785,35.2916,1481.78,975.828,955.346,8201,572
46.9177,50.4766,2217,1087.53,954.929,7348.67,573
62.557,65.6722,2654.63,1152.76,959.097,7608,574
578.652,328.572,2559.81,943.792,963.828,4482.27,575
125.114,103.047,367.689,1134.63,960.347,6513.5,576
172.032,138.047,3569,1189.3,961.143,6101,577
15.6392,18.7876,2747.16,1080.86,961.598,8564,578
109.475,99.6651,850.515,1100.51,965.527,7215.86,579
828.88,420.099,2459.76,1222.18,968.203,3597.09,580
125.114,103.047,4551.46,812.029,967.85,7458.88,581
922.715,476.159,2932.85,1025.04,973.254,4109.37,582
93.8355,90.809,706.959,1140.88,969.1,6670.83,583
125.114,110.252,3561.16,1265.29,969.1,5561.13,584
93.8355,90.809,4297.22,1150.88,971.601,7581.17,585
2987.1,994.948,4028.11,1253.2,976.563,2816.52,586
31.2785,35.281,1129.17,897.054,971.601,7670,587
62.557,63.3573,1548.05,1087.11,974.101,7654.75,588
156.392,128.779,1158.18,1104.37,977.602,5614.7,589
93.8355,87.7907,2915.96,1272.17,974.935,7631,590
187.671,147.264,3956.7,893.72,982.229,6459,591
172.032,140.622,2037.86,1083.82,981.376,6917.27,592
344.063,240.864,4378.91,1182.94,984.104,5800.23,593
516.095,307.178,2704.8,842,984.635,4110.67,594
15.6392,18.7876,456.466,925.813,981.604,8660,595
1579.56,650.846,2960.67,1120.65,987.942,3486.94,596
31.2785,35.2916,2919.71,1273.42,982.854,8071.5,597
15.6392,18.7876,1561.8,953.321,984.104,8479,598
250.228,187.246,2936.44,1022.72,986.918,5096.56,599
125.114,103.047,4438.93,1079.61,987.856,6508.88,600
15.6392,18.7876,4355.15,1235.91,986.605,8003,601
953.994,460.482,3723.4,1062.99,994.804,4221.87,602
15.6392,18.7876,1254.21,1145.88,989.106,8708,603
234.589,172.02,4045.72,1208.57,992.274,6217.4,604
125.114,112.938,3087.27,916.123,996.921,6651.13,605
750.684,394.999,4370.73,1009.43,1000.98,4493.04,606
15.6392,18.7876,2064.45,1210.9,996.608,8295,607
46.9177,50.4766,696.539,1289.26,997.442,7285.67,608
93.8355,92.4503,3204.8,943.735,1001.19,6125.5,609
93.8355,89.0989,418.121,888.302,1002.44,7446,610
31.2785,35.2916,1831.88,958.323,1002.86,8518.5,611
328.424,217.617,2784.32,1041.92,1004.59,5398.43,612
62.557,65.6722,1831.26,945.819,1006.61,8111.25,613
46.9177,50.4766,3764.14,1013.34,1004.94,8533,614
140.753,115.908,1625.71,829.117,1008,7144.56,615
312.785,216.548,1788.12,1021.72,1009.36,4357.15,616
938.355,457.131,2213.21,901.056,1014.16,4686.27,617
406.62,269.693,1826.4,935.912,1015.36,7525.19,618
93.8355,90.1257,2698.81,1220.49,1014.53,6836.17,619
265.867,185.968,1238.17,1033.64,1019.41,5059.12,620
735.045,397.397,2359.28,1237.72,1021.03,3541.38,621
344.063,236.404,1440.06,894.667,1023.89,5130.41,622
344.063,237.379,2196.99,906.148,1023.43,5756.14,623
297.146,203.759,3036.99,926.471,1021.35,5180.21,624
547.374,332.236,861.446,934.816,1023.19,5225.37,625
953.994,460.18,2441.13,1254.07,1024.98,3696.39,626
62.557,63.3781,2026.94,1094.61,1022.87,6861.5,627
109.475,106.671,2093.03,800.775,1027.33,4274,628
828.88,425.441,3248.63,1254.69,1029.78,3859.91,629
46.9177,50.4766,1284.22,807.444,1028.28,6639.33,630
109.475,99.6755,2047.66,817.209,1031.26,6559.57,631
62.557,63.3781,2089.46,997.085,1030.37,7500.5,632
1563.92,643.301,3542.1,1068.18,1034.42,3808.72,633
203.31,166.343,1229.2,1187.82,1031.81,6450.38,634
62.557,64.3534,4066.94,1040.22,1032.24,6913.25,635
109.475,102.069,4417.67,1100.87,1034.12,6564.29,636
140.753,119.51,487.309,955.544,1035.51,6060,637
156.392,130.056,480.224,1048.85,1036.37,6967.5,638
93.8355,86.8047,3283.16,1277.17,1035.79,5543,639
563.013,324.99,1324.72,964.992,1040.58,4539.78,640
297.146,215.542,1815.3,996.756,1041.75,7727.84,641
15.6392,18.7876,2779.67,923.312,1041.62,8480,642
140.753,133.71,2458.46,937.761,1050.24,7416.67,643
891.437,443.484,2413.46,1061.07,1049.48,4059.58,644
625.57,349.255,1399.19,1107.62,1051.12,4315.48,645
31.2785,35.281,3192.3,1089.61,1049.12,7641,646
140.753,115.918,1200.58,1289.81,1052.46,6287.22,647
140.753,115.908,1570.69,846.622,1053.01,6459.22,648
2173.86,1130.17,1827.48,948.536,1062.56,7578.86,649
8523.39,2014.79,610.463,1082.46,1065.54,2381.25,650
15.6392,18.7876,4285.13,1200.9,1054.13,7728,651
1235.5,542.93,1869.21,847.656,1061.66,3695.67,652
31.2785,35.2916,1306.72,1075.86,1057.88,7734.5,653
109.475,96.0732,1310.3,1214.47,1057.7,7231.71,654
78.1962,76.2281,1195.69,957.323,1061.13,6530.8,655
109.475,99.6651,2228.08,1042.99,1060.91,6826.86,656
31.2785,35.281,830.33,1203.4,1059.13,8256.5,657
62.557,64.6452,4289.51,1221.53,1060.38,7868.25,658
31.2785,35.281,2612.12,1299.68,1059.13,7197.5,659
140.753,115.908,2415.95,899.138,1063.02,5619.33,660
46.9177,50.4766,3654.94,1002.5,1063.3,7839,661
250.228,183.643,3941.27,1048.19,1064.6,4628.75,662
46.9177,50.4766,3227.31,1056.69,1065.8,8037.67,663
719.405,385.741,4273.6,1233.41,1069.51,4000.72,664
15.6392,18.7876,411.453,1268.42,1064.13,8476,665
15.6392,18.7876,3554.91,1063.35,1066.63,8218,666
2095.66,788.604,1056.29,929.788,1078.93,2678.32,667
125.114,108.944,3606.17,1269.98,1073.51,5290.5,668
156.392,131.073,2205.25,845.539,1077.38,6767.9,669
1063.47,527.775,934.111,919.855,1080.05,6429.54,670
422.26,266.564,1485.11,1058.08,1078.3,5190.15,671
218.949,165.076,3982.72,1166.6,1077.53,5859,672
860.158,436.973,2793.81,1295.79,1079.22,4061.87,673
234.589,178.922,1103.5,1295.76,1078.97,6375.4,674
31.2785,35.281,2747.16,1047.1,1079.13,8128.5,675
78.1962,76.2385,1068.65,1217.4,1080.13,7842.8,676
1782.87,714.639,1961.35,1078.1,1089.11,3376.51,677
15.6392,18.7876,2094.46,1230.91,1081.63,8694,678
140.753,115.918,3088.38,987.221,1087.47,5076.11,679
375.342,240.782,2446.45,1225.49,1086.53,4091,680
484.817,334.742,1054.95,1232.36,1088.98,6485.68,681
1032.19,534.759,490.302,1299.26,1090.46,3225.98,682
453.538,280.984,1093.13,882.524,1091.38,4188.97,683
31.2785,35.281,4317.64,1074.61,1086.64,6560,684
187.671,147.597,4343.69,1086.49,1089.55,6186.25,685
31.2785,35.281,2487.08,834.535,1089.14,6850.5,686
2580.48,1053.68,2798.53,920.054,1098.47,6548.61,687
125.114,103.047,1448.02,1149.63,1090.39,6627.25,688
187.671,145.272,3526.15,1281.34,1094.55,6578.58,689
46.9177,50.4766,1583.48,1030.84,1094.97,7174.67,690
46.9177,50.4766,3925.02,1215.07,1094.97,8267,691
31.2785,35.281,4020.05,1054.6,1096.64,7727.5,692
328.424,219.941,4114.84,1125.04,1099.5,4932.57,693
563.013,321.639,388.182,886.912,1102.96,3859.83,694
312.785,220.927,2125.1,908.558,1103.89,5224.85,695
46.9177,50.4766,2392.05,919.978,1100.81,7263,696
31.2785,35.2916,826.579,1038.35,1100.39,6114.5,697
2220.77,947.648,1066.58,1238.14,1108.35,3657.67,698
64027.1,7880.74,756.051,1155.69,1125.95,1945.64,699
62.557,63.3573,1050.4,1232.16,1104.14,7823.5,700
109.475,96.0732,927.681,924.384,1108.07,6895.57,701
78.1962,76.2281,938.113,947.32,1108.64,7530.2,702
15.6392,18.7876,3917.52,960.824,1106.64,8356,703
78.1962,76.2385,4365.65,1096.87,1107.64,6635.6,704
46.9177,50.4766,4070.9,1118.37,1108.31,7715.33,705
30136.8,4748.24,674.749,956.062,1126.51,1914.39,706
172.032,139.355,3323.7,994.47,1111.19,5621.45,707
15.6392,18.7876,4375.16,1095.86,1109.14,8337,708
297.146,211.73,3228.49,1216.82,1112.43,4926.37,709
15.6392,18.7876,4410.17,1223.4,1109.14,8027,710
781.962,447.698,940.763,929.114,1118.15,7711.32,711
15.6392,18.7876,488.976,1018.34,1111.64,8000,712
62.557,64.3534,2113.84,1000.21,1116.02,7258.75,713
469.177,286.138,589.173,1055.44,1119.31,5525.47,714
344.063,230.446,4129.97,1065.06,1117.67,5565.32,715
781.962,425.944,4376.86,1090.61,1120.05,4345.22,716
31.2785,35.2916,3184.79,805.777,1122.9,8041,717
375.342,245.693,2514.49,1111.39,1123.83,5332.54,718
172.032,138.339,3143.42,831.694,1126.19,5862.09,719
156.392,132.089,4061.81,836.786,1129.4,6767.1,720
78.1962,76.2281,647.524,881.8,1127.15,7308.2,721
5505.01,1751.45,2798.19,925.337,1140.83,6454.78,722
62.557,63.3781,4462.68,962.074,1127.9,6919.25,723
218.949,163.768,3607.24,1056.75,1128.61,6017.14,724
125.114,103.047,3896.26,1259.66,1127.9,6745.88,725
594.291,335.496,1971.2,829.139,1134.81,5190.24,726
344.063,236.153,2107.76,1180.44,1132.44,4935.59,727
109.475,96.0732,2233.08,1269.85,1130.58,6324.57,728
1391.89,582.853,2134.11,981.279,1136.59,3621.7,729
31.2785,35.281,2737.16,1162.13,1131.65,6588.5,730
46.9177,50.4766,1479.28,1165.05,1133.32,6869,731
125.114,113.552,1487.4,840.787,1136.96,6519,732
78.1962,76.2281,1615.82,872.297,1134.65,7303.8,733
750.684,396.611,1810.73,831.409,1142.12,4783.31,734
250.228,181.57,2644.32,893.459,1139.78,5451.13,735
172.032,135.743,4506.56,1243.18,1138.01,5878.27,736
125.114,114.579,1291.41,938.317,1141.65,6893.63,737
62.557,64.6452,2920.34,1055.23,1140.4,7075.25,738
344.063,238.687,959.005,1194.99,1143.02,5834.09,739
78.1962,76.2281,2152.98,1207.4,1139.65,8058.6,740
109.475,99.6757,2488.87,1118.01,1143.08,6750.29,741
390.981,257.276,956.518,1210.5,1145.85,5424.88,742
46.9177,50.4662,3170.62,1090.03,1144.15,6729.33,743
187.671,145.272,1815.63,1156.3,1146.24,5968.92,744
31.2785,35.281,2629.63,877.048,1146.65,7060.5,745
156.392,129.041,3254.82,1185.89,1147.9,6006,746
15.6392,18.7876,511.483,800.775,1149.15,8236,747
172.032,137.03,1590.45,807.595,1152.11,6139,748
390.981,248.732,2051.75,926.313,1153.46,4890,749
15.6392,18.7876,2504.59,1003.34,1149.15,8650,750
156.392,126.474,1092.91,1096.36,1150.66,4706,751
516.095,311.376,2282.25,1136.86,1152.79,4955.76,752
563.013,328.583,410.966,929.564,1156.31,4969.17,753
156.392,126.485,3358.35,981.33,1152.91,5397.3,754
15.6392,18.7876,3152.28,1088.36,1151.66,7415,755
15.6392,18.7876,3927.52,1123.37,1151.66,8709,756
125.114,113.552,1644.95,953.321,1156.34,6826.13,757
31.2785,35.2916,3124.78,1053.35,1155.41,7004,758
281.506,201.164,4428.92,1060.85,1158.6,5093.28,759
484.817,294.932,3561.93,1296.73,1158.27,4518.68,760
46.9177,50.4766,1611.82,851.624,1157.49,8159.33,761
609.931,344.784,1128.4,974.866,1160.7,4516.15,762
46.9177,50.4766,366.439,1094.2,1157.49,7296.67,763
31.2785,35.281,1780.62,1268.42,1156.66,8638,764
187.671,145.272,1635.57,807.861,1164.58,6244.67,765
15.6392,18.7876,951.617,810.778,1161.66,8322,766
109.475,96.0732,1785.44,1004.77,1162.73,6619.71,767
46.9177,50.4766,3189.8,1037.51,1162.49,7924,768
218.949,189.812,3672.09,1224.48,1168.8,7304.71,769
46.9177,50.4766,589.007,819.948,1168.33,7916.67,770
15.6392,18.7876,2054.45,1193.39,1166.66,7880,771
312.785,218.684,815.325,1274.17,1170.66,5043.8,772
31.2785,35.281,3261.07,850.79,1169.16,7307,773
422.26,280.702,825.467,1244.61,1173.7,5083.19,774
140.753,119.521,3148.12,801.887,1173.88,6440.89,775
46.9177,50.4662,1135.84,847.456,1171.66,7409.67,776
422.26,281.75,1596.44,1246.56,1177.87,5176.48,777
140.753,120.496,4073.4,1265.36,1173.61,6074.22,778
93.8355,86.8047,1928.58,882.05,1175,7109,779
15.6392,18.7876,2169.49,1100.87,1174.16,8404,780
46.9177,50.4766,4058.39,815.78,1177.5,7827.67,781
31.2785,35.281,3987.54,842.038,1179.16,8231,782
15.6392,18.7876,1376.75,1285.92,1181.66,8614,783
15.6392,18.7876,2657.13,1103.37,1184.17,8449,784
344.063,226.884,2842.3,1138.72,1189.85,5333.36,785
46.9177,50.4766,1801.87,1210.07,1188.33,6808,786
62.557,64.3534,1603.69,1235.28,1191.04,7765.25,787
594.291,337.62,3569.85,986.753,1196.14,4225.66,788
672.488,397.428,2178.62,1095.05,1199.93,4838.26,789
31.2785,35.2916,3527.4,835.786,1195.42,7826.5,790
250.228,187.277,2485.52,952.853,1195.89,4585.69,791
62.557,64.6454,4376.41,1115.25,1194.79,7741.25,792
62.557,64.6452,1761.24,1282.8,1195.42,8280,793
156.392,126.474,1750.61,1296.43,1195.67,4787,794
109.475,96.0732,4516.27,1106.94,1198.1,6719.71,795
46.9177,50.4766,2146.98,1145.05,1198.34,7267.33,796
359.703,238.77,4327.53,1284.29,1200.15,5090.39,797
140.753,121.804,917.44,941.651,1202.5,7251.33,798
156.392,135.973,1572.81,1016.34,1202.67,6799.2,799
297.146,221.912,1772.39,1086.78,1200.22,6511.47,800
813.241,421.064,4011.54,1101.01,1204.7,4092.38,801
15.6392,18.7876,4372.66,1123.37,1199.17,8526,802
688.127,380.439,2452.64,1171.23,1204.11,3798.64,803
78.1962,76.2385,1089.66,1244.91,1200.17,7390.8,804
125.114,103.047,4468.93,822.032,1202.92,7159.88,805
250.228,188.513,1504.91,871.734,1205.73,4614.44,806
297.146,224.872,773.141,983.331,1206.8,6568.74,807
78.1962,78.5737,1239.2,1052.35,1204.67,6967.4,808
203.31,153.273,712.89,846.751,1206.67,6186.38,809
250.228,186.178,1916.6,1049.13,1207.61,5610.5,810
140.753,119.51,983.293,1135.6,1208.06,6312,811
93.8355,86.8047,1017.89,1162.55,1208.34,6693.83,812
735.045,393.702,2955.31,1209.36,1212.47,4594.55,813
15.6392,18.7876,4092.57,1115.87,1209.17,8668,814
312.785,238.959,1503.41,951.321,1217.43,5928.45,815
2314.61,838.034,2235.42,864.257,1224.38,2920.09,816
31.2785,35.281,3304.83,1077.11,1216.68,6678.5,817
766.323,397.627,1965.7,933.724,1224.64,4901.59,818
469.177,295.112,2736.41,933.982,1225.09,5086.8,819
719.405,398.694,2208.36,953.213,1224.5,5160.13,820
265.867,206.315,786.125,1061.74,1225.21,6325.65,821
218.949,181.56,1418.01,1218.04,1225.79,7698.79,822
250.228,177.757,422.706,1288.74,1224.49,4235.06,823
31.2785,35.2916,4030.05,813.279,1225.43,7575,824
15.6392,18.7876,3297.33,893.303,1224.18,8460,825
125.114,103.047,1483.03,1009.59,1225.43,6983.13,826
140.753,119.51,3053.92,1081.14,1225.29,7026.67,827
234.589,170.783,1425.43,1151.38,1226.84,5392.13,828
1235.5,581.513,1929.07,1298.39,1235.26,3043.68,829
172.032,140.3,1489.96,1240.45,1231.91,6430.91,830
547.374,330.857,2385.77,944.819,1237.18,4993.43,831
140.753,115.908,405.062,1236.74,1233.07,6022.67,832
2987.1,1001.36,1702.01,936.104,1241.63,2978.74,833
31.2785,35.281,2619.62,1239.66,1234.18,7161,834
1047.83,497.473,3901.47,1091.61,1244.07,3775.52,835
15.6392,18.7876,1121.67,1245.91,1239.18,7453,836
1485.73,864.304,3973.06,849.158,1255.92,7944.48,837
3659.58,1140.51,527.823,1177.67,1249.27,3164.41,838
203.31,162.49,1650.87,1063.35,1245.91,4691.23,839
140.753,125.427,2310.64,1058.91,1246.96,7194.56,840
15.6392,18.7876,2514.59,1098.37,1244.18,8633,841
2033.1,783.653,856.184,1005.97,1253.55,3390.98,842
140.753,124.088,3987.82,1194.23,1249.46,7205,843
406.62,256.28,3667.35,871.662,1254.28,5148.5,844
156.392,126.485,1165.68,1158.88,1250.44,7146.7,845
250.228,184.941,3188.55,1035.22,1253.56,5386,846
31.2785,35.281,4480.19,1084.61,1251.69,8286,847
5630.13,1515.24,584.241,949.716,1263.03,2536.78,848
125.114,124.15,1221.7,951.758,1262.31,7408.88,849
125.114,112.234,1769.05,1184.02,1258.56,6718.13,850
422.26,260.919,2978.9,849.864,1262.06,4991.7,851
500.456,294.62,452.012,1009.74,1262,4761.63,852
15.6392,18.7876,1764.36,1060.85,1259.19,7397,853
813.241,465.603,4519.67,1230.28,1264.96,4643.31,854
484.817,288.724,1392.07,1242.84,1262.33,4694.48,855
78.1962,78.5631,569,1208.9,1263.19,6564.6,856
78.1962,78.2302,3046.75,1218.4,1262.19,7119.6,857
31.2785,35.281,2071.96,1112.12,1264.19,8238.5,858
250.228,186.872,4072.72,1276.7,1267,5748.44,859
140.753,120.486,3412.92,820.225,1270.3,6845.11,860
62.557,63.3573,4311.39,862.044,1269.19,7292,861
140.753,119.51,3688.28,1006.12,1270.58,6806.78,862
17625.4,3278.98,1662.36,1074.76,1284.21,1965.3,863
2033.1,779.745,2654.36,1087.29,1277.5,2995.55,864
218.949,166.343,1724.71,1111.23,1272.05,5032.29,865
93.8355,90.1257,4411,1175.47,1271.28,6624.33,866
31.2785,35.281,757.808,1180.89,1269.19,8233.5,867
62.557,64.6454,1327.98,1264.04,1271.07,8220.5,868
15.6392,18.7876,954.117,898.305,1271.69,8301,869
15.6392,18.7876,4312.64,928.314,1271.69,7528,870
15.6392,18.7876,486.475,1010.84,1271.69,8099,871
88189.7,9622.82,4456.16,1040.41,1298.62,1791.57,872
390.981,256.249,4415.07,1040.05,1275.49,4421.52,873
15.6392,18.7876,3744.96,1083.36,1271.69,8026,874
140.753,122.821,2804.12,1186.73,1274.19,6008.78,875
109.475,106.671,2363.12,800.775,1280.98,4184.29,876
140.753,119.521,4068.95,827.45,1279.47,6133.44,877
109.475,99.6651,1900.83,866.152,1280.98,7631.14,878
1094.75,521.495,4016.83,1030.56,1284.87,4127.46,879
31.2785,35.281,4120.08,1064.61,1279.19,8414.5,880
922.715,457.131,624.611,1073.95,1283.56,4070.37,881
93.8355,86.8047,3123.94,1087.11,1280.86,6655.33,882
1610.84,707.13,4157.78,1239.79,1283.66,4163.41,883
15.6392,18.7876,1234.2,1050.85,1281.69,8479,884
4378.99,1290.33,1311.36,1273.47,1290.19,2581.98,885
31.2785,35.281,2927.22,907.057,1284.2,6487.5,886
15.6392,18.7876,4412.67,1103.37,1284.2,7942,887
31.2785,35.281,2762.17,1209.65,1284.2,8583.5,888
15.6392,18.7876,1994.43,973.328,1286.7,8675,889
140.753,119.51,1225.03,1160.61,1288.09,6440.67,890
797.602,410.528,853.253,1240.52,1294.84,4847.04,891
62.557,63.3781,2634.63,859.543,1292.95,5660.25,892
15.6392,18.7876,2839.69,1058.35,1291.7,8562,893
156.392,132.068,1144.43,1191.89,1293.45,6197.4,894
140.753,115.918,2671.03,884.689,1297.53,7735.33,895
1016.55,476.894,1811.92,1081.09,1300.39,3436.43,896
31.2785,35.2916,2269.52,1090.86,1295.45,8606.5,897
78.1962,76.2385,3818.49,901.306,1298.2,7335,898
1845.43,846.726,3395.81,946.391,1304.84,3778.69,899
15.6392,18.7876,1549.3,1088.36,1296.7,7465,900
31.2785,35.281,1621.82,1259.66,1296.7,8194.5,901
31.2785,36.267,2090.71,804.526,1299.2,8316,902
390.981,250.281,4272.32,957.123,1303.7,5686.6,903
109.475,99.6651,957.69,1185.53,1300.99,6480.86,904
437.899,272.189,2744.84,1243.41,1303.76,4678.82,905
156.392,134.716,1727.35,928.564,1304.7,6028,906
31.2785,35.281,3393.61,1285.92,1301.7,7982,907
109.475,99.6755,945.543,1147.67,1306.35,6212.43,908
938.355,467.897,4297.01,1255.66,1312.41,4464.83,909
46.9177,50.4766,1241.7,804.943,1310.87,8117.33,910
46.9177,50.4662,3881.67,889.969,1309.2,8135,911
453.538,305.729,2413.01,1298.43,1316.1,4781.55,912
15.6392,18.7876,2029.44,868.296,1314.2,8547,913
265.867,196.463,1078.57,923.312,1317,6220.18,914
140.753,115.918,2888.59,827.172,1320.04,5635.44,915
531.734,313.459,1536.65,954.866,1321.63,5227.41,916
15.6392,18.7876,1311.73,1128.37,1319.21,8609,917
187.671,155.485,3885.22,1257.58,1322.54,6163.83,918
437.899,271.506,859.089,1268.42,1322.42,4706.57,919
62.557,64.3534,4533.33,801.4,1323.58,7338.5,920
531.734,306.787,3056.01,885.065,1325.68,5039.59,921
31.2785,35.281,3301.08,863.294,1324.21,7606,922
203.31,154.54,1062.8,1181.47,1329.02,6477.38,923
78.1962,78.2302,3126.78,1190.89,1328.71,7532.8,924
453.538,283.027,836.582,1253.84,1332.31,4461.93,925
156.392,128.768,1625.82,973.328,1330.71,7053.3,926
62.557,63.3781,3262.32,1047.1,1330.46,7216.5,927
422.26,278.065,2516.44,1078.36,1332.64,5183.19,928
62.557,65.6722,749.68,800.775,1334.21,6857.5,929
265.867,195.487,1602.99,1287.83,1335.39,4992.59,930
93.8355,90.809,1908.99,1120.87,1336.71,6688.5,931
78.1962,78.2302,2734.16,1233.41,1336.21,7535.8,932
78.1962,78.5631,1171.68,1092.86,1340.21,6423.8,933
563.013,322.322,1325.55,1136.02,1343.45,3940.53,934
62.557,63.3781,841.583,1249.66,1340.46,7437.75,935
156.392,127.46,3250.56,1299.18,1340.21,7503,936
140.753,119.521,3385.69,1142.27,1344.49,5496.22,937
15.6392,18.7876,2146.98,808.277,1344.21,5715,938
46.9177,50.4766,4110.08,974.995,1345.88,6095.67,939
1814.15,718.219,3518.54,1001.68,1350.85,3535.59,940
969.633,479.26,3326.01,1153.3,1348.57,3706.19,941
46.9177,50.4766,3359.85,1235.07,1345.05,7866.33,942
46.9177,50.4766,1489.28,847.456,1347.55,7747.33,943
