"PlatesH2v2.mid.Label-Analysis"
"Volume3d (µm^3) ","Area3d (µm^2) ","BaryCenterX (µm) ","BaryCenterY (µm) ","BaryCenterZ (µm) ","Mean","index"
31.2785,35.2916,1845.77,3657.68,418.02,6738.5,448
125.114,108.934,3129.91,3664.56,418.332,4638.13,449
359.703,232.842,4169.08,3415.54,423.402,3988.13,450
2502.28,888.542,947.934,3377.14,428.023,2736.89,451
250.228,186.872,2518.32,3474.34,424.584,5021.38,452
1532.65,736.263,3530.72,3645.13,425.752,8399.36,453
156.393,131.073,979.756,3234.3,427.022,4287.3,454
312.785,218.653,2965.23,3337.83,429.398,3282.4,455
31.2785,35.281,1578.19,3493.88,424.272,5873.5,456
172.032,140.664,2752.64,3377.37,430.183,4810.82,457
15.6393,18.7876,1813.26,3250.06,429.273,5829,458
1172.94,584.299,752.103,3501.5,433.441,3276.11,459
344.064,226.895,1381.08,3189.36,435.411,3823.41,460
860.159,428.732,1689.18,3395.51,437.912,3911.85,461
15.6393,18.7876,2706.03,3532.64,431.774,7447,462
93.8355,90.1257,2979.45,3302.16,437.192,4632.5,463
15.6393,18.7876,3806.37,3522.64,434.275,7167,464
1141.67,658.494,1504.57,3550.05,440.989,9455.21,465
187.671,148.634,2727.29,3188.58,439.901,11749.3,466
62.557,63.3573,619.146,3213.8,436.775,5924,467
1485.73,627.874,2802.82,3508.71,447.147,3222.88,468
15.6393,18.7876,1410.64,3527.64,439.276,6840,469
10321.9,2874.99,3505.39,3577.16,461.495,9228.03,470
15.6393,18.7876,3236.19,3310.07,441.777,7034,471
2001.82,765.176,4112.77,3395.37,449.631,3734.23,472
15.6393,18.7876,3928.9,3487.63,444.278,7228,473
172.032,139.356,751.8,3355.77,448.37,4496.36,474
15.6393,18.7876,752.937,3457.62,446.778,7294,475
344.064,226.895,1860.09,3515.59,450.416,3903.14,476
4895.09,1586.36,1498.84,3605.68,453.777,9204.32,477
3362.44,1212.37,3528.71,3615.56,458.014,7916.09,478
297.146,216.411,3112.08,3681.37,451.254,3991.74,479
62.557,64.6454,2964.86,3669.56,451.155,5165,480
203.31,155.588,2804.91,3310.27,453.319,4311.85,481
344.064,231.796,4737.78,3512.3,454.735,4605.05,482
828.88,424.051,665.552,3607.85,456.168,4018.45,483
359.703,241.095,1464.78,3270.06,459.282,3338.65,484
78.1963,78.5631,2005.82,3278.07,455.781,5337.6,485
813.241,415.861,2861.7,3286.89,460.292,3399.94,486
3143.49,1027.89,2723.04,3293.2,463.164,2906.99,487
891.437,435.998,2792.11,3309.86,461.651,3638.39,488
312.785,213.983,650.281,3612.67,460.158,4536.2,489
62.557,63.3781,2698.53,3318.83,460.533,5968.75,490
15.6393,18.7876,1238.08,3672.69,459.282,5893,491
78.1963,78.5327,3497.77,3207.04,464.284,6475.2,492
1485.73,629.573,2592.89,3449.43,468.496,3519.05,493
187.671,152.185,3289.12,3458.04,467.41,4759.92,494
93.8355,86.8154,3447.09,3556.82,465.534,4935.83,495
15.6393,18.7876,2345.92,3340.08,466.785,6858,496
844.52,423.399,1644.23,3493.14,472.62,3527.83,497
234.589,183.905,2447.45,3247.06,473.287,3874.47,498
985.273,463.209,2142.05,3656.05,475.081,3329.32,499
2455.36,870.698,2599.25,3230.58,479.703,2885.64,500
46.9178,50.4766,2253.39,3493.46,473.453,6764.67,501
688.127,383.238,1415.18,3507.63,480.993,3694.84,502
109.475,96.0732,4665.2,3278.99,478.217,7017.14,503
437.899,276.366,3428.75,3308.91,482.504,3872.64,504
1282.42,565.793,3641.13,3493.06,483.009,3302.16,505
125.114,103.047,3910.15,3513.89,478.038,5285.75,506
1735.96,692.972,3643.3,3611.68,484.11,3041.62,507
1423.17,723.151,4056.22,3633.96,482.696,4044.71,508
4019.29,1443.24,1503.86,3553.83,491.238,8306.69,509
31.2785,35.281,1819.51,3635.17,479.288,6305.5,510
46.9178,51.7744,2786.05,3650.18,479.288,7995.67,511
78.1963,79.8307,793.449,3655.68,479.789,5554.2,512
281.507,203.709,4172.17,3289.93,485.54,4212.39,513
46.9178,50.4766,3833.87,3371.76,482.623,4767.67,514
359.703,238.698,723.254,3538.95,486.03,4964.83,515
781.963,397.304,1971.96,3675.84,486.891,3366.36,516
2940.18,1074.69,4722.18,3447.3,493.388,3636.51,517
15.6393,18.7876,2788.56,3675.19,484.29,7282,518
297.146,202.401,3668.82,3230.31,489.423,4115.74,519
703.766,371.896,2787.94,3257.11,493.348,3314.24,520
93.8355,86.8048,651.239,3198.79,492.626,4708.67,521
234.589,170.783,3213.18,3581.49,494.46,4654.27,522
109.475,96.0732,914.415,3484.06,495.365,5030.86,523
281.507,197.802,3123.24,3250.06,499.572,4329.33,524
15.6393,18.7876,937.993,3687.69,496.794,6615,525
46.9178,50.4766,2732.71,3297.57,500.128,6690,526
15.6393,18.7876,2103.35,3327.58,499.294,7426,527
109.475,100.995,3822.44,3499.42,502.51,6182.57,528
187.671,147.274,1662.59,3218.38,503.879,4727.83,529
93.8355,89.0989,4105.62,3424.28,504.296,5700.17,530
594.292,333.233,1679.21,3203.66,509.429,3110.29,531
187.671,151.18,2588.49,3555.36,507.422,4487.33,532
15.6393,18.7876,680.415,3675.19,504.296,7384,533
234.589,177.234,1052.86,3220.05,509.464,4195.27,534
281.507,196.473,2325.36,3290.35,514.577,4514.22,535
1767.24,709.08,647.706,3357.97,518.305,3310.77,536
93.8355,90.1257,4184.81,3507.22,519.717,5905.17,537
109.475,99.6758,2710.32,3527.28,518.229,5339,538
31.2785,35.281,2967.36,3227.55,519.301,6653,539
172.032,157.943,610.394,3565.38,523.393,7942.64,540
15.6393,18.7876,1925.79,3202.54,524.302,6544,541
93.8355,86.8048,3517.11,3546.4,525.969,5369,542
78.1963,76.2281,1826.76,3676.69,524.802,5581.8,543
78.1963,76.2281,3660.32,3389.1,527.303,5564.6,544
31.2785,35.2916,3123.66,3475.13,528.053,6148.5,545
62.557,63.3781,2727.29,3565.15,528.053,7042.25,546
187.671,147.607,4692.05,3666.22,529.512,4838.42,547
156.393,132.089,3094.4,3330.33,532.805,5152.9,548
62.557,63.3573,556.627,3401.35,529.304,6972,549
46.9178,50.4766,2365.09,3325.08,533.471,6449.67,550
328.424,257.808,2480.37,3613.74,537.639,4429.05,551
563.013,321.68,840.811,3651.5,535.347,2967.08,552
46.9178,50.4766,4128.96,3564.32,535.139,6620.67,553
1548.29,727.842,2094.2,3279.03,549.714,3697.42,554
516.095,313.439,4673.83,3298.18,540.292,4052.36,555
1032.19,489.624,900.823,3601,543.058,3924.42,556
140.753,115.908,4678.3,3263.95,540.696,5270,557
1063.47,500.091,4652.5,3350.09,544.897,3305.99,558
938.355,458.89,913.152,3426.53,545.684,2893.77,559
2643.03,1113.48,1991.78,3607.65,550.109,8921.27,560
15.6393,18.7876,517.866,3415.11,541.807,5467,561
15.6393,18.7876,965.502,3677.69,541.807,5720,562
15.6393,18.7876,4066.44,3290.07,544.308,6714,563
31.2785,35.2916,897.981,3255.06,548.059,6281,564
2768.15,1005.91,2554.76,3537.23,554.933,2997.34,565
1610.84,657.069,3205.79,3342.15,556.423,3340.98,566
15.6393,18.7876,4421.55,3450.12,549.31,7469,567
2861.98,979.633,935.369,3472.12,558.342,3405.53,568
187.671,146.289,611.436,3572.45,555.145,7813.92,569
62.557,63.3573,959.25,3493.88,554.311,4798.75,570
31.2785,35.281,4582.85,3207.54,559.313,6446.5,571
15.6393,18.7876,2811.06,3445.12,561.813,7449,572
1266.78,557.29,2994.82,3393.71,571.137,2683.68,573
46.9178,50.4766,777.945,3560.98,565.981,7102.33,574
594.292,337.82,2001.34,3566.67,569.25,3393.79,575
3534.47,1299.65,1989.13,3651.65,570.146,9292.87,576
156.393,130.74,3458.26,3342.08,568.816,4768.6,577
109.475,100.703,3062.92,3595.88,570.03,4959.57,578
62.557,64.3535,3013,3615.79,568.691,5120.75,579
422.26,271.153,4029.77,3420.76,573.206,4502.52,580
78.1963,78.814,4430.55,3512.64,570.316,5602.6,581
1829.79,711.8,2115.98,3346.95,580.216,2945.85,582
312.785,215.251,1690.6,3406.73,574.317,5266.75,583
547.374,315.05,4312.02,3481.77,575.46,4548.94,584
15.6393,18.7876,1528.17,3355.09,574.317,6975,585
265.867,202.483,4320.34,3380.1,580.201,5187.47,586
125.114,113.855,4220.55,3448.24,576.193,5738,587
109.475,102.986,3932.47,3675.19,577.532,5576.86,588
203.31,154.54,2984.96,3340.28,579.511,5778.15,589
203.31,153.273,4225.15,3541.11,579.319,4868.77,590
203.31,162.429,2103.35,3485.71,581.627,5645.23,591
1517.01,727.288,4305.82,3394.53,593.163,4133.37,592
5114.04,1436.7,1421.27,3447.23,593.123,2607.8,593
156.393,130.056,4360.28,3310.58,587.071,5286.7,594
265.867,193.143,993.451,3413.05,588.145,4509.35,595
15.6393,18.7876,1240.59,3227.55,586.821,7400,596
2345.89,861.973,940.244,3374.48,593.19,3361.57,597
31.2785,35.281,3491.27,3383.85,586.821,5921,598
78.1963,76.2385,4500.58,3440.61,588.321,5454,599
218.95,161.515,2629.76,3535.86,589.322,4148.5,600
12714.7,2940.89,1989.21,3622.71,600.878,8396.1,601
46.9178,50.4766,1393.13,3254.22,590.155,6439.33,602
31.2785,35.281,4045.19,3187.54,591.823,6556.5,603
31.2785,35.2916,2918.6,3210.04,593.073,5345,604
15.6393,18.7876,1240.59,3245.06,591.823,6193,605
125.114,108.934,2932.66,3331.96,595.574,4197,606
1016.55,486.547,4065.75,3411.88,599.402,3969.85,607
109.475,104.587,2094.77,3462.62,597.181,5558.86,608
46.9178,50.4662,2106.68,3479.29,594.323,6171.67,609
594.292,395.051,3445.47,3618.72,606.695,4436.84,610
78.1963,78.5631,4471.07,3627.67,598.325,5946.2,611
4957.64,1413.62,3336.63,3680.45,607.032,2314.21,612
312.785,212.977,3921.27,3293.19,604.952,4802.15,613
1298.06,611.291,4409.05,3351.53,609.147,3884.59,614
140.753,119.51,3621.03,3409.27,605.438,5014.56,615
281.507,197.479,4016.01,3624.61,611.134,6181.61,616
125.114,108.934,1426.58,3245.68,613.392,5053.25,617
578.652,346.113,2319.22,3491.21,617.303,4614.05,618
109.475,96.0732,3755.28,3213.97,615.401,5072.43,619
31.2785,35.2916,3418.75,3212.55,618.081,6777,620
62.557,63.3573,504.111,3253.81,619.331,6907,621
234.589,181.247,4393.88,3404.6,621.331,5862.4,622
234.589,170.742,591.054,3552.65,622.832,3635.53,623
93.8355,86.8048,3167.42,3571.82,620.998,5710.17,624
125.114,110.252,2442.2,3204.42,624.332,3841.88,625
265.867,185.968,1414.61,3545.44,624.627,3681.12,626
265.867,187.235,3074.38,3189.74,627.274,4279.71,627
62.557,63.3781,2000.82,3223.8,625.583,6721.75,628
187.671,152.477,1008.64,3498.67,628.084,4488.83,629
172.032,146.258,2016.5,3492.4,628.652,4964,630
15.6393,18.7876,2671.02,3552.65,626.833,6152,631
234.589,172.02,2149.19,3230.38,632.168,4163.13,632
109.475,102.694,2328.06,3269.71,634.693,4966.43,633
46.9178,50.4766,840.464,3591.83,632.668,5005.33,634
203.31,162.751,626.552,3432.61,639.337,4807.38,635
62.557,63.3573,989.259,3338.83,639.337,5885,636
62.557,65.6617,4276.51,3670.18,643.088,9516,637
31.2785,35.2916,4736.65,3230.05,645.589,6327,638
31.2785,35.281,830.461,3238.8,644.338,6861.5,639
62.557,63.3781,1845.77,3443.87,645.589,5725.5,640
46.9178,50.4766,2735.21,3687.69,645.172,4594,641
31.2785,36.267,2399.69,3188.79,646.839,7949,642
406.621,252.697,4436.46,3229.38,649.629,4256.38,643
516.095,310.812,539.842,3401.92,650.249,4000.61,644
297.146,204.725,3780.83,3442.88,650.656,3922.89,645
125.114,103.047,1784.5,3623.92,648.09,4672.63,646
250.228,183.613,3200.24,3230.83,652.153,3972.06,647
125.114,118.253,1240.59,3307.89,652.153,8817.25,648
203.31,155.527,2770.67,3552.26,657.804,5292.69,649
641.209,357.123,2098.41,3511.36,662.759,3634.51,650
46.9178,50.4766,4223.16,3245.06,660.177,5636.67,651
46.9178,50.4766,4460.73,3207.54,662.677,5668.33,652
109.475,96.0732,2442.02,3374.02,665.416,6197.57,653
62.557,64.6454,4020.18,3369.47,668.721,5676.75,654
15.6393,18.7876,1283.1,3585.16,666.845,5922,655
62.557,63.3781,842.964,3651.43,668.096,5943.25,656
15.6393,18.7876,1315.61,3430.11,671.847,6310,657
125.114,103.047,3482.52,3636.42,673.097,4777.88,658
1517.01,663.356,2724.08,3562.57,679.194,9406.42,659
218.95,161.515,2992.37,3570.87,676.848,3730.79,660
46.9178,50.4766,2365.93,3349.25,678.516,5514.67,661
31.2785,35.2916,2168.37,3545.15,678.099,6837,662
46.9178,50.4766,1904.95,3462.62,681.016,6499,663
359.703,242.372,2446.17,3582.44,683.372,4554.48,664
62.557,64.3535,1555.06,3371.97,683.725,3706.5,665
3659.59,1140.06,1778.6,3446.06,693.146,3231.87,666
31.2785,35.2916,1640.71,3557.65,685.601,6339.5,667
46.9178,50.4662,1701.56,3594.33,684.351,5825.33,668
62.557,63.3781,1528.17,3228.8,688.102,5262.75,669
31.2785,35.281,3443.75,3251.31,686.851,5971.5,670
15.6393,18.7876,570.381,3302.57,686.851,5953,671
78.1963,78.2303,1958.8,3432.61,688.852,4796.4,672
750.684,402.266,3440.94,3261.99,693.52,4139.02,673
594.292,337.831,2679.58,3474.07,695.472,3504.08,674
46.9178,50.4766,2251.73,3210.04,693.52,5946,675
15.6393,18.7876,4526.58,3507.63,691.853,6548,676
109.475,99.6758,3324.08,3661.61,693.282,5339.71,677
2283.33,835.448,3842.18,3565.84,701.942,3357.5,678
15.6393,18.7876,3286.21,3615.17,694.354,6235,679
234.589,170.742,3384.74,3673.35,696.854,3882.87,680
1642.12,664.885,2646.35,3291.64,704.881,3500.98,681
15.6393,18.7876,1430.64,3402.6,699.355,6361,682
15.6393,18.7876,3263.7,3502.63,699.355,7215,683
469.178,344.331,4088.95,3523.39,708.775,7125.8,684
31.2785,35.2916,1933.3,3200.04,703.106,3558,685
218.95,170.691,3151.34,3227.55,705.964,4793.71,686
15.6393,18.7876,2548.48,3345.09,701.856,7364,687
15.6393,18.7876,3623.81,3465.12,701.856,6230,688
31.2785,35.281,1963.3,3686.44,701.856,6575,689
265.867,189.54,2953.02,3400.25,708.329,3895.65,690
78.1963,76.2385,2846.57,3513.64,707.858,5934.4,691
281.507,197.782,3995.87,3604.19,709.636,5192.28,692
312.785,214.014,2294.16,3285.69,712.359,3790.8,693
93.8355,86.8154,1192.24,3348.42,710.609,5920,694
828.88,420.802,4155.81,3526.18,713.605,3245.13,695
125.114,103.047,4050.19,3646.43,710.609,5340.88,696
62.557,65.6723,4731.65,3418.86,714.36,6773.75,697
3487.55,1126.91,1101.29,3337.13,722.905,2787.27,698
46.9178,50.4766,1185.57,3349.25,718.528,5342.33,699
1219.86,550.316,838.764,3456.56,723.401,3066.08,700
140.753,122.831,3500.44,3651.29,720.751,4657.78,701
46.9178,50.4662,1046.36,3673.52,716.861,6786.67,702
140.753,115.918,2829.68,3301.46,721.028,4655.11,703
203.31,154.54,3130.01,3592.85,722.054,5011.54,704
218.95,165.076,3968.91,3209.33,723.827,5073.57,705
31.2785,35.2916,625.398,3422.61,723.112,7138,706
93.8355,86.8048,2022.07,3271.73,726.03,4687.33,707
860.159,509.829,880.794,3316.3,730.319,4664.33,708
218.95,166.385,1482.8,3312.93,726.328,4267.86,709
218.95,165.087,4564.63,3358.3,726.864,4607.93,710
328.424,227.952,3939.98,3439.64,728.293,3866.05,711
328.424,219.951,2506.68,3660.18,731.627,4880.52,712
328.424,219.619,2538.84,3417.25,731.865,3472.19,713
781.963,418.75,637.402,3274.91,737.267,3668.02,714
46.9178,51.7438,3769.69,3299.24,732.699,7000.33,715
15.6393,18.7876,1018.02,3397.6,734.366,6081,716
281.507,202.4,4551.73,3494.71,739.089,4473,717
234.589,170.783,896.814,3313.08,742.035,4080.87,718
93.8355,90.1153,3276.62,3463.04,742.702,6068.17,719
31.2785,35.281,1031.77,3480.13,741.868,7085,720
359.703,232.811,903.309,3640.5,748.174,3619.57,721
109.475,99.6755,2386.65,3208.97,749.013,5104,722
78.1963,76.2385,4603.61,3543.65,747.87,6740.2,723
15.6393,18.7876,2095.85,3310.07,749.37,7399,724
641.209,354.818,2583.49,3340.69,753.396,3211.8,725
31.2785,35.2916,4106.46,3505.13,750.621,5693.5,726
390.981,253.663,2037.73,3580.36,753.272,4539.72,727
62.557,63.3573,2437.2,3316.33,751.871,6485.25,728
15.6393,18.7876,1035.52,3340.08,751.871,7067,729
31.2785,35.281,1972.06,3460.12,751.871,6341.5,730
78.1963,76.2281,4443.06,3374.09,754.872,4778.4,731
15.6393,18.7876,4614.11,3457.62,754.372,5952,732
15.6393,18.7876,1535.67,3467.62,754.372,7368,733
125.114,103.047,3782.61,3201.29,758.123,4043.75,734
735.045,385.11,2239.51,3376.32,762.459,3877.64,735
15.6393,18.7876,1125.55,3390.1,756.873,7397,736
453.538,279.675,535.198,3535.14,761.012,4739.93,737
328.424,219.951,4254,3253.27,762.351,4221.38,738
46.9178,50.4766,2549.32,3347.59,761.041,6198,739
203.31,153.273,669.258,3438.58,761.874,3877.77,740
1188.58,532.827,1158.13,3528.17,764.737,3851.41,741
93.8355,86.8048,584.136,3551.82,761.041,6084.5,742
31.2785,35.281,651.656,3387.6,761.874,6060.5,743
15.6393,18.7876,3401.24,3217.55,766.876,7210,744
15.6393,18.7876,4176.48,3482.63,766.876,7040,745
218.95,166.395,4568.74,3517.1,769.376,4564.79,746
15.6393,18.7876,2951.11,3525.14,769.376,7183,747
15.6393,18.7876,4078.95,3532.64,769.376,6770,748
156.393,131.073,518.116,3401.6,777.629,5177,749
46.9178,50.4766,2178.37,3321.75,781.047,5869.67,750
172.032,140.633,2207.47,3322.35,784.836,5509,751
15.6393,18.7876,3723.84,3402.6,781.88,7017,752
31.2785,35.281,4326.52,3453.87,781.88,5833,753
15.6393,18.7876,1253.09,3552.65,781.88,5678,754
62.557,64.3535,494.733,3221.92,791.258,7047.25,755
15.6393,18.7876,3288.71,3542.65,789.383,6739,756
766.323,390.392,603.963,3545.35,795.558,3881.86,757
62.557,64.6452,4662.25,3597.04,793.134,5625.75,758
31.2785,35.2916,2030.83,3655.18,793.134,7007.5,759
93.8355,90.1257,3676.74,3679.35,794.801,4761,760
62.557,64.6452,2002.69,3254.43,795.634,5487.75,761
797.602,407.912,2339.3,3371.96,798.895,3071.33,762
31.2785,35.281,541.623,3187.54,796.885,6465.5,763
15.6393,18.7876,3281.21,3347.59,796.885,7242,764
140.753,119.5,1199.18,3532.92,798.552,6489.67,765
62.557,64.3535,2612.88,3359.46,800.011,5319,766
563.013,356.961,3040.09,3430.81,803.762,4729,767
3112.21,1043.14,2582.39,3476.61,807.943,3029.91,768
93.8355,90.1257,3064.06,3385.93,804.804,5760.5,769
109.475,100.682,3230.48,3270.78,805.102,6146.14,770
109.475,99.6755,4427.98,3296.86,807.245,6512.57,771
15.6393,18.7876,1953.3,3210.04,806.888,7459,772
500.456,325.777,493.796,3434.18,812.593,3438.47,773
140.753,119.521,3195.07,3621.84,809.666,4639.22,774
359.703,241.033,3050.27,3633.87,808.845,5431.96,775
78.1963,78.8247,3672.32,3681.69,809.389,5145.6,776
1954.91,760.598,4495.51,3234.01,816.451,3077.54,777
4801.25,1378.33,1004.09,3334.12,819.343,2767.47,778
469.178,292.224,2872.91,3346.5,813.807,4109.53,779
375.342,247.956,1562.04,3416.77,814.39,3207.63,780
93.8355,90.1153,3159.08,3438.03,810.222,5701.5,781
78.1963,76.2281,3587.3,3588.66,811.389,5754.6,782
1094.75,551.896,2867.4,3610.88,815.033,4256.07,783
93.8355,90.1257,3197.01,3612.25,814.807,6355.83,784
46.9178,50.4662,3664.66,3684.36,811.889,6585.33,785
46.9178,50.4766,887.978,3221.71,815.224,5943.67,786
484.817,289.971,2348.42,3395.34,817.536,3164.48,787
1141.67,586.421,3031.64,3444.77,819.289,4390.81,788
93.8355,90.1153,1003.43,3499.72,815.224,5538,789
15.6393,18.7876,2303.41,3510.14,814.39,7067,790
1251.14,560.337,2223.67,3584,821.486,3554.76,791
15.6393,18.7876,2881.08,3355.09,821.892,7067,792
46.9178,50.4662,2029.99,3593.49,824.393,6262,793
265.867,192.932,3539.96,3328.9,830.424,3870.71,794
1845.43,975.985,1632.99,3457.51,833.866,5298.86,795
31.2785,35.2916,502.861,3550.15,830.645,6169.5,796
15.6393,18.7876,3668.82,3480.13,831.895,7228,797
797.602,410.308,1846.85,3294.48,840.28,3099.9,798
1876.71,732.007,1177.02,3625.36,841.919,3117.21,799
281.507,199.09,495.498,3685.33,837.175,6754.94,800
31.2785,35.281,625.398,3443.87,836.897,7198.5,801
15.6393,18.7876,1468.15,3515.14,839.398,6945,802
187.671,149.922,3247.45,3544.73,842.732,4115.92,803
78.1963,76.2385,4200.48,3204.54,845.9,6361.6,804
187.671,145.272,2589.75,3540.56,849.818,4482.83,805
109.475,100.703,3146.88,3549.43,850.115,5922.14,806
15.6393,18.7876,4096.45,3572.65,846.9,5339,807
187.671,153.202,4135.63,3445.95,852.318,5273.17,808
234.589,174.334,2126.35,3290.57,855.069,4826.67,809
31.2785,35.281,2997.37,3382.6,851.902,5218.5,810
1094.75,505.505,2162.08,3554.83,858.511,3051.83,811
516.095,315.794,2786.05,3319.77,861.601,3870.21,812
891.437,510.183,3845.54,3544.53,862.387,4861.56,813
156.393,134.675,2365.93,3192.79,862.155,4737.3,814
62.557,63.3781,3581.3,3306.32,860.654,5683.5,815
93.8355,89.0989,3525.45,3336.75,861.905,5701.33,816
344.064,236.224,989.259,3414.2,865.769,6326.95,817
78.1963,76.2385,1471.66,3554.65,862.905,5740,818
62.557,64.6454,1380,3446.37,865.03,7098.25,819
187.671,151.21,1014.47,3198.79,872.95,5609.67,820
312.785,221.208,824.084,3364.72,872.283,4472.8,821
281.507,201.174,2482.07,3675.6,873.158,4074.94,822
15.6393,18.7876,795.45,3682.69,869.407,6169,823
547.374,315.794,2233.46,3216.62,875.337,3337.54,824
172.032,140.622,1881.92,3537.64,874.181,4968.09,825
62.557,65.6723,3153.04,3652.68,874.408,6440.75,826
46.9178,50.4662,3649.65,3669.35,871.908,6022.67,827
62.557,67.9456,3658.19,3675.19,871.908,6887.5,828
15.6393,18.7876,2128.36,3427.61,874.408,6281,829
31.2785,35.281,852.967,3676.44,874.408,7299,830
156.393,134.706,2786.56,3313.08,879.16,4967.4,831
265.867,188.303,3224.86,3320.37,881.322,3674.59,832
297.146,203.478,4545.93,3232.95,882.437,4460.89,833
15.6393,18.7876,2430.95,3440.11,879.41,5651,834
375.342,238.8,2403.23,3550.46,882.848,3472.75,835
156.393,133.689,3155.42,3665.43,881.661,5419.1,836
78.1963,79.8307,1107.54,3385.6,883.911,5859.8,837
563.013,324.246,2935.27,3561.33,886.634,4441.19,838
31.2785,35.281,1136.8,3627.67,881.911,6776.5,839
31.2785,35.281,3506.27,3238.8,884.411,6134,840
31.2785,36.5587,4087.7,3506.38,885.662,6316,841
125.114,110.231,1809.51,3570.15,886.287,6135.5,842
2220.77,1015.04,2917.89,3189.32,897.109,2603.44,843
109.475,96.0732,2509.54,3256.13,888.341,3992,844
31.2785,35.281,612.894,3423.86,886.912,6240,845
469.178,399.795,2422.11,3687.69,894.081,5762.1,846
93.8355,91.4341,4535.34,3457.2,891.08,6340.67,847
578.652,326.059,2115.92,3487.83,893.265,3679.59,848
125.114,113.844,1471.28,3632.05,892.539,4498.38,849
156.393,128.779,2154.86,3331.08,896.165,4409.3,850
218.95,168.679,3221.01,3401.17,898.344,4373.79,851
15.6393,18.7876,2888.59,3630.17,894.414,7101,852
62.557,63.3781,4662.88,3647.68,895.665,5091.75,853
359.703,251.318,4513.21,3234.07,901.373,4555.13,854
265.867,194.138,1848.27,3409.66,900.299,4322.94,855
125.114,103.047,3755.1,3433.86,898.166,5759.5,856
2111.3,796.07,593.203,3603.83,903.306,3571.61,857
15.6393,18.7876,2661.02,3392.6,901.917,7215,858
1079.11,512.257,1137.26,3630.03,906.737,2942.43,859
422.26,324.496,1176.77,3206.34,915.161,4444.81,860
594.292,332.529,2324.66,3461.83,912.841,4076.11,861
125.114,103.047,1544.43,3278.82,910.669,5718.75,862
46.9178,50.4662,3909.73,3616.83,909.419,6551.33,863
31.2785,35.2916,1810.76,3395.1,913.17,6811,864
172.032,140.633,4759.38,3496.27,914.42,4991.73,865
62.557,63.3781,2015.82,3216.3,915.671,5985,866
1110.39,640.784,1017.52,3340.37,924.564,5512.14,867
15.6393,18.7876,1990.81,3522.64,914.42,5739,868
203.31,176.993,1191.72,3188.5,924.424,5829.31,869
93.8355,90.4177,3617.14,3193.37,921.506,5699.5,870
31.2785,35.2916,3588.8,3365.09,920.672,6792.5,871
172.032,141.649,2340.24,3523.09,922.377,4720.09,872
187.671,149.568,3109.28,3515.97,924.424,4989.08,873
125.114,114.579,2505.66,3620.17,925.049,4441.63,874
15.6393,18.7876,1123.05,3640.18,921.923,7009,875
125.114,116.128,4533.77,3649.87,925.049,5297.75,876
46.9178,50.4766,2220.88,3276.73,925.257,6599.33,877
1313.7,570.453,2311.77,3252.32,935.856,3045.6,878
265.867,210.923,1257.8,3220.93,933.985,4679.12,879
78.1963,78.5631,2788.56,3529.64,933.426,5400.4,880
31.2785,35.2916,2190.87,3245.06,935.677,7100,881
140.753,115.918,666.522,3331.47,937.761,4755.44,882
78.1963,76.2385,2545.48,3409.1,935.927,5161,883
594.292,343.537,1186.56,3196.03,940.218,4741.5,884
172.032,135.763,3467.63,3481.26,939.201,8965.45,885
1485.73,625.569,2571.78,3491.37,943.429,3452.94,886
500.456,293.312,3343.41,3521.94,940.444,3546.97,887
15.6393,18.7876,4306.52,3642.68,936.927,5045,888
78.1963,76.2281,848.966,3279.07,941.429,6389.4,889
453.538,286.348,1691.5,3202.28,945.896,3668.07,890
641.209,373.484,2057.3,3443.41,947.174,3909.15,891
453.538,282.745,2346.35,3560.5,947.793,4069.79,892
15.6393,18.7876,3398.74,3200.04,944.43,7317,893
31.2785,35.2916,3593.8,3555.15,945.68,5343.5,894
31.2785,35.2916,2593.5,3592.66,945.68,7332.5,895
328.424,274.996,1323.59,3292.69,949.788,5672.05,896
15.6393,18.7876,1508.17,3295.07,946.93,7089,897
15.6393,18.7876,4559.09,3365.09,946.93,7194,898
390.981,248.008,2805.96,3620.97,951.532,5034.96,899
15.6393,18.7876,1468.15,3222.55,951.932,6641,900
78.1963,78.814,4726.64,3354.09,952.932,5341.8,901
31.2785,35.2916,1853.27,3427.61,953.182,6425.5,902
312.785,211.699,1167.44,3620.29,955.183,5196.45,903
500.456,294.651,930.022,3274.44,957.949,3731.47,904
907.077,452.804,1053.76,3521.22,958.701,3372.88,905
172.032,135.763,1951.94,3666.55,956.706,5263.09,906
109.475,100.973,3580.58,3321.86,958.005,6028.43,907
1110.39,536.51,1965.31,3366.99,962.146,9899.14,908
218.95,179.266,2246.61,3397.96,961.042,4932.5,909
15.6393,18.7876,1133.05,3495.13,956.933,6809,910
672.488,388.379,588.178,3277.1,964.261,4093.74,911
156.393,126.495,2667.02,3406.35,962.435,3371.3,912
15.6393,18.7876,1983.31,3505.13,959.434,5603,913
109.475,99.6758,2304.84,3515.49,960.506,5810.57,914
265.867,196.473,1412.4,3208.43,964.289,4074.94,915
78.1963,78.5737,4725.14,3510.14,964.936,4979.2,916
140.753,133.96,2332.31,3609.33,962.491,4829.56,917
31.2785,35.281,2328.42,3621.42,961.935,6523.5,918
156.393,131.756,1862.77,3673.44,967.437,5274.1,919
203.31,184.732,492.858,3422.22,971.938,9161.38,920
15.6393,18.7876,2338.42,3585.16,966.936,5829,921
