"PlatesH3.flat.Label-Analysis"
"Volume3d (µm^3) ","Area3d (µm^2) ","BaryCenterX (µm) ","BaryCenterY (µm) ","BaryCenterZ (µm) ","Mean","index"
15.6393,18.7876,3159.29,3055.78,993.476,7413,461
156.393,130.74,839.082,3167.82,995.476,5263.1,462
15.6393,18.7876,4479.69,3415.89,995.976,7453,463
31.2785,35.281,2977.98,3198.33,998.477,5573,464
1610.84,661.918,3276.02,3362.09,1005.91,2626.97,465
125.114,108.934,3611.3,3479.35,1000.04,4679.75,466
15.6393,18.7876,1988.93,3128.3,1000.98,7073,467
234.589,174.595,3131.95,3178.32,1002.98,4930.67,468
78.1963,76.2385,862.589,3468.91,1002.48,5008.6,469
703.766,370.598,4200.99,3077.23,1010.81,3452.69,470
609.931,432.403,686.484,3117.28,1009.95,4995.23,471
297.146,204.715,3898.99,3312.18,1008.74,4388.58,472
203.31,159.41,4524.7,3097.91,1013.48,3870.08,473
156.393,131.073,4661.49,3131.56,1013.23,5273.2,474
312.785,210.673,710.793,3269.35,1015.86,4783.8,475
625.57,341.545,4347.46,3352.31,1017.48,3693.57,476
172.032,144.908,3944.53,3425.9,1015.76,5584.27,477
15.6393,18.7876,3784.48,3400.89,1018.48,6940,478
125.114,103.047,4053.31,3284.6,1024.74,5686.38,479
31.2785,35.281,3403.11,3310.86,1023.48,6430,480
31.2785,35.2916,2876.7,3180.82,1027.24,5862,481
218.95,169.684,3923.98,3355.87,1028.31,5555.93,482
93.8355,90.8091,1850.97,3335.87,1030.99,5398,483
93.8355,86.8047,2702.9,3417.56,1032.65,5282.83,484
140.753,115.918,3595.53,3054.67,1036.82,4166,485
15.6393,18.7876,2394.05,3268.35,1033.49,6954,486
15.6393,18.7876,4259.62,3425.9,1033.49,6856,487
15.6393,18.7876,2599.12,3328.37,1035.99,6592,488
172.032,137.03,3327.97,3405.21,1038.03,5170,489
15.6393,18.7876,1836.39,3508.42,1035.99,6441,490
203.31,158.112,1859.47,3267.96,1041.18,4711.31,491
390.981,246.428,838.582,3305.46,1041.49,3909.8,492
437.899,270.167,3278.7,3229.85,1045.1,3459.11,493
1063.47,499.136,3786.9,3097.08,1048.97,3366.38,494
46.9178,50.4766,4260.45,3453.4,1045.16,7118.67,495
140.753,115.908,3250.98,3074.68,1047.38,3923,496
203.31,158.133,4401.78,3196.59,1047.72,5106,497
62.557,65.6312,4720.39,3222.08,1047.24,6659.75,498
62.557,63.3573,1167.43,3382.13,1045.99,5021.75,499
156.393,132.048,3947.53,3058.78,1050.99,4919.2,500
46.9178,50.4766,1126.17,3089.96,1049.33,6560.33,501
172.032,138.026,1948.46,3521.83,1049.4,4979.36,502
15.6393,18.7876,1573.81,3035.78,1050.99,4620,503
78.1963,76.2281,1440.26,3176.82,1052.99,5122.6,504
46.9178,50.4766,2920.88,3185.82,1052.66,6218.33,505
656.849,353.4,2683.07,3226.67,1055.04,3069.43,506
344.064,229.501,1308.61,3496.26,1061.22,3884.41,507
93.8355,86.8047,4010.8,3441.73,1060.16,6372.17,508
437.899,269.15,3160.72,3046.14,1064.66,3084.11,509
15.6393,18.7876,1541.3,3225.83,1063.5,7189,510
390.981,249.044,975.624,3354.87,1066.1,4055.96,511
46.9178,50.4766,2334.04,3147.48,1067.66,6021,512
78.1963,78.5327,4338.65,3480.41,1068.5,5712.8,513
1423.17,703.222,2649.35,3275.63,1075.34,3938.96,514
46.9178,53.0628,4711.43,3171.65,1073.5,9205,515
31.2785,35.281,786.066,3287.1,1071,7418,516
78.1963,76.2385,994.129,3402.39,1072.5,6793,517
140.753,121.804,1195.36,3113.86,1076,5481.56,518
250.228,179.969,2108.34,3114.55,1076,4583.13,519
234.589,182.837,2379.05,3219.83,1076.17,4587.07,520
46.9178,50.4766,3736.96,3089.13,1076.83,6253.67,521
172.032,140.3,4020,3165.59,1079.18,4809.64,522
31.2785,35.281,2656.63,3397.14,1078.5,6174,523
187.671,153.483,2370.09,3214.16,1084.54,5409.67,524
1470.09,779.281,2404.4,3219.56,1092.84,3939.84,525
46.9178,50.4766,4663.08,3318.36,1085.17,6641.67,526
125.114,108.944,757.307,3474.66,1085.38,4915.88,527
422.26,268.185,2588.74,3161.09,1090.54,8542.04,528
250.228,178.994,3176.01,3190.82,1089.29,5137.81,529
594.292,335.193,2235.65,3315.66,1090.08,3487.76,530
31.2785,35.281,4389.66,3489.66,1086,6883.5,531
62.557,64.3535,2163.36,3090.17,1089.13,6567.5,532
359.703,236.455,2384.38,3228.12,1092.31,3791.87,533
4973.28,1380.39,1735.26,3061.97,1100.49,1921.89,534
1282.42,608.384,3461.39,3322.57,1100.55,8509.99,535
375.342,272.732,2552.33,3069.75,1096.74,4837.42,536
2236.41,923.225,2539.22,3064.56,1104.09,3285.43,537
4504.11,1320.45,3964.59,3216.69,1104.94,2308.9,538
265.867,189.519,4254.47,3411.92,1098.51,3784.94,539
12448.8,2576.39,2074.59,3289.2,1112.95,1899.44,540
1063.47,497.074,4768.71,3122.27,1105.42,3623.13,541
15.6393,18.7876,2389.05,3233.34,1101.01,7174,542
359.703,231.524,3572.46,3528.43,1103.84,3639.7,543
1954.91,747.665,3512.67,3494.54,1111.31,2438.29,544
15.6393,18.7876,1908.91,3173.32,1106.01,6936,545
15.6393,18.7876,3334.34,3415.89,1106.01,6001,546
31.2785,35.281,1242.45,3320.86,1108.51,7141.5,547
31.2785,35.281,3988.29,3530.93,1108.51,6782,548
469.178,298.171,2584.36,3191.24,1114.6,7386.2,549
1016.55,513.849,1561.65,3271.27,1118.24,4562.6,550
15.6393,18.7876,2421.56,3408.39,1111.01,4672,551
93.8355,89.0989,2532.43,3072.04,1116.01,5381.33,552
109.475,102.694,1038.29,3078.65,1116.37,5600.57,553
140.753,115.908,1937.53,3289.19,1114.9,3667,554
15.6393,18.7876,3756.97,3178.32,1116.01,6659,555
265.867,187.235,1613.08,3290.56,1118.95,4494.71,556
109.475,99.6755,4461.47,3387.31,1118.16,5509,557
109.475,108.189,2540.53,3065.79,1122.09,6042.57,558
15.6393,18.7876,1193.69,3370.88,1118.51,5395,559
109.475,99.6755,3945.95,3210.12,1123.16,5180.86,560
1157.3,518.146,3940.57,3243.71,1126.39,2539.88,561
125.114,103.047,1975.18,3449.65,1122.26,5755,562
922.716,451.969,4025.82,3470.4,1125.25,3352.44,563
15.6393,18.7876,4114.58,3085.79,1123.52,5991,564
735.045,384.495,2502.7,3192.53,1128.04,2996.17,565
609.931,342.429,1875.76,3143.31,1130.06,3786.28,566
31.2785,35.281,1481.28,3502.17,1126.02,6342,567
15.6393,18.7876,4392.16,3048.28,1128.52,7193,568
93.8355,86.8154,4705.59,3109.13,1129.77,5737,569
218.95,169.705,4487.55,3330.51,1132.62,5344.43,570
140.753,115.918,4015.94,3382.27,1130.18,5850.33,571
156.393,128.779,2762.67,3502.67,1132.02,4707.3,572
187.671,149.86,1405.63,3303.15,1133.93,4812.75,573
922.716,486.403,2301.19,3321.67,1136.1,3483.08,574
297.146,244.928,3424.24,3365.75,1134.97,6933.89,575
46.9178,50.4662,2995.07,3032.44,1133.52,6566.33,576
93.8355,86.8154,786.9,3477.58,1134.77,5180.5,577
46.9178,50.4766,2747.5,3530.93,1134.35,7668.33,578
46.9178,50.4766,3399.36,3317.53,1136.85,6104.67,579
31.2785,35.281,2236.51,3429.65,1136.02,6048,580
15.6393,18.7876,2466.58,3143.31,1138.52,6985,581
31.2785,35.2916,4282.13,3215.83,1139.77,6131.5,582
797.602,433.502,4450.76,3278.79,1149.11,4043.86,583
750.684,400.645,1501.7,3120.49,1145.87,2932.81,584
375.342,244.656,3775.2,3308.15,1147.69,4204.5,585
250.228,223.093,646.023,3374.47,1146.96,3306.88,586
62.557,63.3781,1871.4,3147.06,1147.27,4803.5,587
2611.76,981.628,2590.69,3165.91,1154.92,8635.78,588
46.9178,50.4766,981.125,3249.17,1146.86,5731.33,589
735.045,405.326,4574.98,3386.79,1153.2,3828.66,590
15.6393,18.7876,2108.97,3530.93,1146.02,6991,591
11541.8,2471.51,3174.19,3367.88,1162.51,1996.61,592
218.95,172.02,4236.04,3264.24,1154.06,5505.07,593
5614.49,1514.54,4163.19,3260.2,1163.88,2240.57,594
31.2785,35.281,1396.25,3369.63,1153.52,5675.5,595
93.8355,86.8047,4406.33,3104.55,1156.86,5385.83,596
62.557,63.3573,2217.75,3132.06,1156.02,6658.75,597
187.671,149.86,2971.1,3355.67,1158.94,5058.75,598
62.557,63.3781,4525.95,3133.31,1159.78,5518.75,599
15.6393,18.7876,2048.95,3323.36,1161.03,6420,600
93.8355,89.0989,1052.4,3480.91,1162.69,4608.67,601
15.6393,18.7876,2229,3190.82,1163.53,5395,602
15.6393,18.7876,1461.27,3108.3,1166.03,6642,603
31.2785,35.281,2053.95,3292.1,1166.03,7072.5,604
78.1963,78.2407,2666.14,3346.37,1168.53,6232.6,605
78.1963,78.5223,3429.37,3369.38,1168.03,6891.2,606
563.013,367.006,3461.74,3370.53,1171.24,7778.61,607
187.671,142.717,1124.92,3420.89,1167.28,5542.58,608
547.374,315.43,2008.29,3240.55,1172.39,3336.54,609
125.114,110.242,4703.19,3393.39,1170.09,5427.88,610
15.6393,18.7876,4367.15,3463.41,1168.53,6414,611
140.753,115.908,3118.16,3054.12,1172.42,5025,612
125.114,103.047,2852.94,3062.03,1172.28,3994.75,613
15.6393,18.7876,3176.79,3345.87,1171.03,7227,614
218.95,166.134,1129.92,3411.07,1173.17,5103.36,615
4848.17,1375.95,3915.05,3049.47,1182.03,2325.38,616
2142.58,798.032,4214.33,3237.01,1184.04,2966.34,617
609.931,371.824,1417.86,3414.16,1180.46,4104.85,618
15.6393,18.7876,3897.01,3260.84,1178.53,7015,619
78.1963,76.2385,3391.36,3339.87,1184.53,3973,620
125.114,110.252,1969.55,3427.15,1186.03,5519.5,621
375.342,240.792,2144.6,3065.26,1188.53,2925.33,622
250.228,189.571,2640.69,3119.4,1190.57,3984.13,623
7772.71,2200.44,3429.32,3387.24,1199.7,8471.09,624
1454.45,612.678,2041.55,3428.53,1192.73,2211.3,625
93.8355,86.8047,1445.02,3247.51,1190.2,5395.17,626
5739.61,1555.92,4549.77,3369.56,1198.74,2358.8,627
46.9178,50.4662,1040.31,3401.72,1188.53,6362.33,628
31.2785,35.281,3606.92,3484.66,1188.53,6627,629
62.557,65.6723,1346.24,3206.45,1193.54,5339,630
109.475,102.694,3769.83,3081.15,1196.39,4852.71,631
250.228,180.272,4155.21,3466.22,1196.51,4323.25,632
594.292,334.3,2799.18,3043.34,1199.72,3121.47,633
1595.2,832.034,1338.37,3204.92,1209.6,3715.33,634
750.684,392.675,4529.55,3099.96,1204.79,3749.58,635
140.753,124.088,3143.17,3351.15,1204.1,5210.78,636
172.032,138.298,1840.25,3503.65,1203.77,5160.18,637
62.557,63.3573,2320.28,3107.05,1203.54,6154.75,638
1391.89,682.856,2793.28,3112.12,1208.32,4080.97,639
1485.73,619.309,2643.89,3276.64,1208.91,2369.45,640
625.57,345.811,4302.32,3416.58,1207.6,3585.55,641
1204.22,536.399,3326.29,3512.09,1209.13,2907.13,642
15.6393,18.7876,3246.81,3043.28,1206.04,7364,643
93.8355,89.0989,3538.57,3160.81,1207.71,5205.33,644
453.538,277.059,2682.85,3078.38,1212.85,3473.66,645
15.6393,18.7876,3396.86,3268.35,1208.54,7177,646
31.2785,35.2916,3932.02,3083.29,1212.29,6677.5,647
15.6393,18.7876,1926.41,3208.33,1211.04,6991,648
813.241,404.341,1434.87,3463.65,1215.23,2833.42,649
15.6393,18.7876,2076.46,3530.93,1211.04,6121,650
422.26,266.472,2209.65,3195.36,1216.51,3488.56,651
31.2785,35.2916,786.066,3198.33,1214.79,6688,652
703.766,378.829,1265.21,3327.37,1219.32,3687.73,653
1986.19,944.403,1411.57,3359.42,1220.57,3731.69,654
2502.28,1102.74,1225.45,3518.74,1227.86,9525.91,655
1126.03,556.786,663.633,3355.8,1219.76,3821.49,656
312.785,215.071,3185.55,3497.17,1218.29,3829.95,657
78.1963,76.2385,3409.86,3526.93,1217.04,5800.2,658
719.406,404.089,2558.4,3529.13,1222.46,3002.74,659
390.981,243.127,2034.05,3145.91,1223.05,3937.4,660
93.8355,86.8154,3576.08,3201.66,1219.79,5741,661
172.032,138.047,1347.83,3371.79,1220.59,5093.55,662
62.557,64.3535,3272.45,3485.29,1220.42,5933,663
15.6393,18.7876,4019.55,3488.41,1218.54,6836,664
93.8355,89.0989,3658.61,3342.54,1223.55,5797,665
15.6393,18.7876,2871.7,3508.42,1221.04,5267,666
156.393,131.354,4006.04,3311.11,1226.05,5287.5,667
406.621,251.379,2521.69,3346.06,1226.72,3721.58,668
375.342,239.806,890.473,3160.92,1228.86,3206.21,669
156.393,132.381,2948.47,3417.14,1228.55,5981.9,670
125.114,103.047,4736.02,3092.04,1229.8,4347.75,671
15.6393,18.7876,2241.51,3133.31,1228.55,7475,672
250.228,180.272,3907.8,3075.94,1233.7,3808.13,673
312.785,208.389,891.098,3189.57,1233.55,4028.55,674
62.557,65.6515,2417.81,3273.35,1231.05,5426,675
250.228,193.836,1206.35,3276.63,1234.8,4980.5,676
1188.58,538.682,4687.42,3479.83,1236.51,3677.43,677
813.241,457.152,4309.44,3527.66,1236.34,4404.85,678
15.6393,18.7876,4282.13,3528.43,1231.05,5630,679
375.342,237.159,1073.44,3076.21,1236.26,2783.38,680
15.6393,18.7876,2431.57,3108.3,1233.55,7157,681
39035.6,9215.75,728.915,3174.51,1274.54,8544.71,682
218.95,162.49,4662.24,3244.95,1235.16,4343.71,683
78.1963,76.2281,1037.14,3402.39,1234.05,6414.6,684
578.652,370.103,2363.84,3465.03,1236.79,4222.27,685
234.589,170.783,3633.1,3086.29,1238.72,4769.13,686
46.9178,50.4766,3619.43,3117.47,1236.88,6186.67,687
15.6393,18.7876,4577.22,3428.4,1236.05,7390,688
125.114,108.944,4002.98,3192.39,1241.68,5622.25,689
1219.86,538.754,3529.66,3206.15,1243.52,3530.1,690
15.6393,18.7876,898.6,3305.86,1238.55,7102,691
312.785,219.921,786.316,3338.37,1244.93,4599.05,692
390.981,242.897,4406.97,3435.9,1243.75,4423,693
46.9178,50.4766,4237.95,3465.91,1242.72,6021,694
109.475,96.0732,1547.73,3496.99,1242.12,4954.71,695
860.159,430.916,2536.1,3074.88,1248.73,3338.38,696
297.146,235.188,1210.54,3201.48,1248.82,8349.21,697
469.178,282.997,1161.85,3312.61,1247.89,3579.23,698
15.6393,18.7876,2554.1,3325.86,1243.55,7271,699
78.1963,76.2385,3013.24,3393.89,1245.05,5022.2,700
109.475,99.6758,3618.71,3171.17,1247.48,4823.86,701
1298.06,569.969,751.778,3394.5,1252.23,3480.73,702
891.437,454.868,1223.61,3501.53,1251.45,8003.32,703
15.6393,18.7876,3071.76,3068.29,1248.55,7135,704
109.475,99.6651,4713.33,3301.21,1250.34,5541.57,705
156.393,128.768,809.573,3332.62,1250.05,4813,706
1532.65,689.067,3214.61,3423.93,1256.16,7098.2,707
93.8355,90.1257,2965.89,3200.41,1253.14,5064.67,708
109.475,96.0732,2422.99,3214.76,1252.48,5877.14,709
172.032,155.839,3858.59,3266.53,1258.56,5858.73,710
2455.36,875.663,1993.33,3525.56,1259.45,2206.5,711
15.6393,18.7876,3524.4,3160.81,1253.55,7396,712
265.867,189.53,3016.16,3202.3,1256.2,4042.53,713
62.557,63.3781,1896.4,3327.12,1254.8,4989.25,714
187.671,146.299,775.229,3356.92,1256.26,4919,715
46.9178,50.4766,786.9,3145.81,1259.39,6761,716
625.57,345.55,2854.69,3237.53,1263.06,3272.48,717
109.475,104.294,3854.14,3415.53,1263.56,6004,718
265.867,189.56,1510.55,3193.91,1266.35,4562.41,719
1892.35,1069.9,3972.22,3335.04,1277.03,5313.28,720
15.6393,18.7876,1223.7,3530.93,1263.56,6936,721
125.114,108.934,2991.11,3091.73,1267.31,5659.75,722
844.52,424.144,3810.36,3300.49,1274.95,3086.94,723
31.2785,35.281,3962.03,3337.12,1268.56,6747.5,724
62.557,64.6452,647.899,3180.2,1274.81,5926,725
125.114,108.944,1249.64,3247.4,1276.69,4985.25,726
234.589,172.009,674.199,3170.15,1278.4,4174.8,727
156.393,126.474,4723.51,3258.84,1277.06,4882.9,728
125.114,103.047,2040.2,3294.61,1277.31,5605.38,729
78.1963,76.2385,3098.27,3306.36,1277.56,6638,730
265.867,198.445,2334.04,3099.33,1281.65,5022.71,731
78.1963,76.2385,4306.14,3215.33,1280.06,5994.6,732
609.931,330.949,2234.97,3262,1282.92,2843.08,733
703.766,366.913,727.326,3090.68,1284.84,3808.67,734
31.2785,36.267,779.814,3119.55,1281.06,7075.5,735
62.557,63.3781,3540.65,3120.8,1282.31,6899.25,736
30465.3,4731.42,1672.2,3199.46,1299.14,1807.94,737
46.9178,50.4766,3311.83,3481.75,1281.9,6829,738
140.753,115.918,1199.8,3234.73,1286.9,4444.22,739
1782.87,853.137,2331.82,3086.87,1296.46,4044.54,740
31.2785,35.281,2877.95,3430.9,1286.06,6253.5,741
15.6393,18.7876,2906.71,3098.3,1288.57,5864,742
15.6393,18.7876,1221.2,3210.83,1288.57,5688,743
140.753,115.918,4158.48,3394.77,1291.9,6309.56,744
46.9178,50.4662,1738.02,3174.99,1291.07,6846.67,745
15.6393,18.7876,878.594,3303.36,1291.07,6875,746
8601.59,2299.24,1226.55,3509.26,1307.32,7033.78,747
406.621,253.673,4267.22,3261.04,1299.53,3042.92,748
328.424,216.641,1144.75,3390.88,1298.45,3933.1,749
531.735,305.228,3914.81,3259.37,1302.1,3518.38,750
437.899,269.14,886.454,3309.52,1301.96,3903.89,751
500.456,294.943,2256.59,3502.09,1301.85,3174.69,752
109.475,96.0732,3773.04,3464.84,1304.64,5341.71,753
46.9178,50.4766,2949.22,3084.12,1306.9,6449.67,754
7616.32,2511.54,734.341,3233.22,1324.3,8154.41,755
359.703,234.12,4525.46,3053.28,1312.7,4280.26,756
31.2785,35.2916,4417.17,3213.33,1309.82,6321,757
312.785,209.395,1080.66,3286.1,1311.45,4442.4,758
750.684,387.122,4067.95,3513.94,1312.48,3357.08,759
78.1963,76.2385,721.546,3142.31,1312.57,6575.4,760
93.8355,86.8047,4703.09,3194.57,1312.74,5676.33,761
5051.48,1415.85,2543.71,3252.8,1322.12,2254.72,762
15.6393,18.7876,2529.1,3293.35,1311.07,7319,763
15.6393,18.7876,3326.84,3310.86,1311.07,6882,764
125.114,103.047,3380.6,3317.11,1314.82,5395.38,765
46.9178,50.4766,2729.16,3372.55,1315.24,5762.33,766
1329.34,618.575,870.974,3523.45,1321.55,3498.59,767
594.292,349.434,1599.21,3158.18,1323.84,3870.76,768
15.6393,18.7876,4747.27,3445.9,1318.57,6173,769
1532.65,631.554,3802.08,3469.73,1327.63,3863.17,770
93.8355,90.7989,841.083,3475.91,1323.16,5526.33,771
484.817,298.855,1732.08,3072.64,1328.42,3725.19,772
1282.42,614.436,2968.92,3073.81,1328.82,3791.89,773
766.323,393.743,2095.9,3174.54,1329.8,3442.12,774
93.8355,86.8047,4335.89,3217.5,1324.41,5574.5,775
1251.14,551.443,4177.82,3202.48,1332.92,3156.69,776
422.26,259.611,846.269,3234.73,1328.76,3862.26,777
15.6393,18.7876,3826.99,3525.93,1326.08,6033,778
860.159,462.766,3697.31,3292.08,1336.22,4038.16,779
203.31,161.474,4641.28,3086.75,1334.35,4337.77,780
15.6393,18.7876,3376.85,3365.88,1331.08,7244,781
15.6393,18.7876,3601.92,3440.9,1331.08,7433,782
203.31,154.54,3792.17,3512.08,1334.16,5217.31,783
46.9178,50.4766,713.544,3184.15,1334.41,6794,784
140.753,121.804,4588.61,3282.8,1336.91,4861.56,785
1767.24,702.512,914.822,3361.87,1339.44,3183.75,786
31.2785,35.281,2040.2,3130.81,1336.08,6886.5,787
1094.75,504.307,3692.7,3348.09,1343.58,3476.74,788
15.6393,18.7876,833.58,3375.88,1338.58,6313,789
985.273,585.766,844.417,3355.24,1349.22,5401.19,790
78.1963,76.2385,3592.42,3489.41,1342.08,6107.4,791
3393.72,1553.43,729.194,3114.97,1356.67,9328.25,792
5270.43,2283.68,734.463,3204.95,1360.96,7941.43,793
484.817,328.844,3573.85,3325.46,1352.13,4623.13,794
516.095,340.677,836.309,3366.71,1348.05,5431.09,795
62.557,64.6454,1560.05,3442.78,1344.21,6450.5,796
172.032,138.047,1860.48,3460,1346.54,4785.91,797
78.1963,76.2385,3152.28,3184.82,1347.58,5204.4,798
46.9178,50.4766,3852.83,3083.29,1349.42,6000.67,799
187.671,151.179,2624.33,3155.81,1350.04,4647,800
265.867,197.803,3897.45,3136.54,1354.91,4266.59,801
250.228,182.253,1912.03,3149.87,1353.43,4503.75,802
93.8355,86.8154,1479.61,3317.53,1352.33,6263.67,803
46.9178,50.4766,3089.27,3410.06,1351.92,7121.33,804
15.6393,18.7876,2899.21,3470.91,1351.08,6198,805
46.9178,50.4766,4605.56,3478.41,1352.75,6501.67,806
125.114,103.047,3310.58,3322.11,1354.84,4272.88,807
297.146,209.636,4699.49,3360.74,1360.17,4463,808
125.114,103.047,3460.63,3422.14,1357.34,6118.25,809
1689.04,727.206,3517.34,3504.9,1364.49,4014.8,810
109.475,96.0732,764.631,3529.86,1357.16,6331.14,811
62.557,64.3535,725.423,3155.19,1359.21,5910.75,812
15.6393,18.7876,2676.64,3258.34,1358.59,7249,813
860.159,430.796,4158.09,3508.1,1362.77,3118.04,814
594.292,332.992,3354.61,3047.95,1365.17,3610.71,815
5473.74,1500.06,4207.33,3038.32,1372.93,1852.85,816
93.8355,90.8091,2782.09,3085.79,1368.59,4796.33,817
62.557,63.3781,2021.44,3107.05,1367.34,5504.25,818
15.6393,18.7876,2834.19,3463.41,1366.09,6857,819
15.6393,18.7876,1926.41,3205.83,1368.59,6157,820
1829.79,716.759,1034.95,3480.04,1375.15,2831.5,821
156.393,139.335,3096.27,3293.6,1373.84,5201.9,822
1595.2,640.101,1978.56,3471.86,1378.2,2891.08,823
109.475,102.069,2259.01,3495.92,1373.59,4907.43,824
15.6393,18.7876,1806.38,3120.8,1373.59,6982,825
328.424,221.25,1709.68,3305.26,1376.33,4089.14,826
62.557,63.3781,4627.23,3384.63,1374.84,7077.5,827
125.114,111.228,1846.7,3482.47,1376.4,5516,828
109.475,102,2289.38,3500.92,1374.66,5827.71,829
453.538,278.337,4065.68,3066.65,1380.49,4267.45,830
93.8355,87.7907,1415.01,3139.56,1376.93,6775.33,831
39676.8,8048.26,732.099,3171.22,1403.97,8796,832
672.488,356.419,3955.75,3192.63,1379.46,3528.12,833
265.867,187.246,4627.09,3090.06,1381.39,4159.06,834
46.9178,50.4766,1346.24,3124.97,1380.26,5142.67,835
234.589,176.337,2549.27,3197.49,1382.26,4409.8,836
62.557,64.6454,1499.41,3274.6,1380.47,6494.75,837
4785.61,1378.44,4731.05,3353.22,1389.18,2755.82,838
140.753,115.908,2262.35,3127.19,1384.71,5961,839
93.8355,86.8154,4196.27,3222.5,1384.84,5253.83,840
2705.59,1042.8,4218.93,3232.79,1396.88,3442.27,841
813.241,417.764,2879.73,3245.65,1389.51,3312.52,842
422.26,263.223,1841.48,3448.4,1387.11,3835.07,843
344.064,226.895,4694.53,3323.93,1389.85,3804.45,844
46.9178,50.4766,4757.27,3380.05,1386.93,6431.67,845
172.032,147.525,3525.76,3382.7,1387.69,5729.45,846
31.2785,35.281,3520.65,3453.4,1386.09,7000,847
250.228,184.88,2578.8,3482.16,1389.22,4528.13,848
500.456,293.563,2080.37,3149.87,1392.74,4145.09,849
15.6393,18.7876,2781.67,3150.81,1388.6,7119,850
187.671,145.272,2940.47,3263.76,1391.51,5369.67,851
344.064,223.313,728.776,3085.91,1393.94,4866.14,852
78.1963,78.2407,1918.41,3110.3,1393.6,4986.8,853
93.8355,86.8047,2350.29,3124.97,1392.76,5146,854
469.178,290.956,4001.13,3479.24,1394.18,5801.83,855
15.6393,18.7876,3964.53,3343.37,1393.6,7085,856
31.2785,35.2916,2081.46,3433.4,1394.85,7038,857
31.2785,35.281,1426.26,3224.58,1396.1,5777,858
78.1963,76.2385,3254.82,3244.84,1397.6,5393.2,859
250.228,178.994,3510.33,3443.56,1399.07,4394.81,860
62.557,64.3535,2534.72,3477.79,1396.72,5225.25,861
125.114,103.047,1912.66,3489.66,1397.35,5623.75,862
15.6393,18.7876,4714.76,3168.32,1398.6,6537,863
31.2785,35.281,2881.7,3194.57,1398.6,6923,864
109.475,103.278,4201.03,3239.41,1401.1,6308.57,865
250.228,188.263,4112.55,3287.26,1401.88,4489.19,866
31.2785,35.281,2500.34,3340.87,1398.6,5764,867
62.557,63.3573,3705.7,3067.04,1401.1,6465.25,868
469.178,280.472,4024.38,3272.77,1406.1,2969.53,869
31.2785,35.2916,1401.25,3213.33,1404.85,6570.5,870
31.2785,35.281,2759.17,3047.03,1406.1,6707,871
31.2785,35.281,3870.75,3315.86,1406.1,6327.5,872
78.1963,76.2385,4119.08,3279.35,1409.6,5578.8,873
62.557,63.3781,4030.8,3300.86,1409.85,6005.5,874
125.114,110.231,654.776,3138.31,1412.98,5429.63,875
344.064,231.514,4135.72,3283.12,1412.58,4272.73,876
62.557,64.3535,1526.92,3090.17,1415.48,6492.5,877
344.064,229.199,3224.76,3252.77,1416.67,4643.32,878
78.1963,76.2385,3810.99,3311.36,1415.1,6390.4,879
78.1963,76.2385,2797.18,3389.88,1415.1,5615,880
234.589,170.783,1797.54,3133.47,1419.1,3230.2,881
250.228,187.174,2399.06,3180.2,1418.29,4653.63,882
62.557,65.6617,3059.26,3198.33,1417.98,5555.75,883
1313.7,556.889,4227.14,3255.96,1423.64,2852.92,884
78.1963,76.2385,3278.32,3361.38,1417.6,4887.6,885
31.2785,35.2916,3824.49,3450.9,1419.86,7080.5,886
265.867,191.824,2416.56,3502.24,1422.28,4509.53,887
109.475,96.0732,1652.4,3099.72,1422.53,5243.86,888
125.114,111.228,1801.69,3123.62,1422.67,5914.63,889
140.753,126.475,1703.01,3052.73,1427.77,5770.11,890
15.6393,18.7876,1681.34,3350.87,1423.61,7177,891
15.6393,18.7876,1251.21,3383.38,1423.61,7171,892
187.671,142.717,2230.25,3363.38,1427.36,4215,893
250.228,180,1268.87,3410.42,1429.7,4273.88,894
78.1963,76.2385,3828.99,3507.42,1427.11,6377,895
15.6393,18.7876,846.084,3223.33,1428.61,7398,896
187.671,149.85,1430.64,3296.27,1430.9,5116.33,897
3815.98,1206.33,896.735,3387.23,1437.59,2915.03,898
265.867,194.148,854.616,3414.42,1433.32,3863.18,899
140.753,128.727,2207.33,3528.7,1429.72,4864.11,900
156.393,126.485,2892.71,3228.84,1432.36,3436,901
15.6393,18.7876,3216.8,3243.34,1431.11,6403,902
15.6393,18.7876,3039.25,3370.88,1431.11,7191,903
312.785,212.967,2133.6,3430.4,1434.73,4183.2,904
453.538,273.508,1786.11,3128.05,1437.92,3476.45,905
187.671,147.587,2136.68,3153.73,1435.07,7696.42,906
3565.75,1132.24,4280.22,3294.06,1441.67,2889.02,907
1360.62,589.804,4608.32,3391.55,1440.45,3250.79,908
516.095,311.354,3356.01,3064.95,1440.28,4070.76,909
93.8355,95.3077,3217.64,3252.51,1438.19,5761.17,910
15.6393,18.7876,2944.22,3348.37,1436.11,6708,911
31.2785,35.281,2156.48,3134.56,1438.61,6937.5,912
140.753,115.908,2490.19,3454.24,1440,4724,913
31.2785,35.2916,3226.81,3263.35,1442.36,6734,914
31.2785,35.281,806.072,3277.1,1441.11,6762,915
8038.58,1953.17,3987.52,3041.23,1455.96,2032.99,916
594.292,333.263,3047.87,3378.12,1447.1,3993.82,917
484.817,288.933,1446.91,3517.86,1448.29,3651.26,918
4879.45,1620.58,2136.32,3132.42,1454.95,9007.97,919
93.8355,86.8047,3140.11,3177.07,1447.78,5903,920
