"PlatesV3.flat.Label-Analysis"
"Volume3d (µm^3) ","Area3d (µm^2) ","BaryCenterX (µm) ","BaryCenterY (µm) ","BaryCenterZ (µm) ","Mean","index"
78.1963,78.2407,2181.23,3643.68,840.055,4064.6,458
6146.23,1600.3,2296.99,3243.94,849.912,1771.99,459
62.557,64.3534,1900.02,3290.95,841.931,3624.5,460
125.114,103.047,1586.8,3155.28,843.807,4257.88,461
1595.2,755.515,2837.47,3211.91,850.475,7501.47,462
140.753,115.918,1994.28,3252.95,845.89,4860.33,463
406.621,259.882,3088.5,3514.04,846.307,2781.5,464
46.9178,50.4662,2641.7,3539.98,842.556,4598,465
1188.58,538.472,4484.36,3585.84,849.795,2283.62,466
78.1963,76.2281,903.841,3225.55,847.058,2959.8,467
15.6393,18.7876,1465.51,3234.05,845.057,6140,468
46.9178,50.4662,1799.78,3633.34,845.057,3596.33,469
609.931,341.515,2137.9,3250.92,851.02,2777.51,470
1626.48,700.238,4338.67,3523.88,852.439,4222.24,471
1032.19,642.17,4115.56,3602.69,852.787,3943.23,472
93.8355,92.4503,4696.49,3151.95,852.142,3884.83,473
62.557,63.3781,3237.3,3646.68,851.309,5044.75,474
62.557,63.3781,3035.99,3305.33,853.81,5312,475
187.671,145.272,2359.53,3397.02,855.477,3961.17,476
62.557,63.3781,3943.76,3160.28,856.31,4125.5,477
46.9178,50.4766,1292.96,3519.97,856.727,5006.67,478
672.488,365.574,3845.07,3267.26,862.213,3438.72,479
6193.14,1624.39,1240.75,3381.23,871.953,2035.71,480
31.2785,35.281,1082.9,3377.85,862.562,5945.5,481
31.2785,35.281,900.34,3175.29,865.063,4969.5,482
15.6393,18.7876,4416.41,3409.11,865.063,6239,483
2893.26,965.071,3979.07,3497.28,872.498,2246.59,484
93.8355,86.8047,4114.65,3297.82,871.732,5299.5,485
359.703,245.631,821.295,3481.09,874.631,3972.87,486
1047.83,619.6,765.113,3537.84,874.543,3962.45,487
93.8355,90.4071,1155,3203.63,873.816,4061.5,488
484.817,297.155,1932.35,3286.97,876.437,2826.13,489
312.785,211.699,3684.06,3448.99,879.442,3861.9,490
516.095,308.779,3515.07,3358.56,883.857,3481.3,491
422.26,267.893,4038.52,3274.53,888.033,2619.33,492
265.867,196.484,3326.96,3329.38,886.687,3921.53,493
281.507,200.106,4209.12,3509.69,885.625,4154.72,494
344.064,226.582,1665.12,3156.42,887.342,2917.91,495
109.475,99.6651,1008.94,3256.2,889.356,2886.86,496
31.2785,35.2916,4606.47,3506.64,891.321,5935.5,497
15.6393,18.7876,2128.21,3249.06,895.072,6190,498
1094.75,571.055,2531.69,3604.31,900.824,5726.2,499
46.9178,50.4766,3633.67,3320.75,898.406,5168,500
31.2785,35.2916,3003.48,3521.64,898.823,5264.5,501
31.2785,35.2916,4626.47,3609.17,898.823,5229.5,502
31.2785,35.2916,880.334,3264.06,901.324,5468,503
15.6393,18.7876,2700.89,3374.1,900.074,6047,504
46.9178,50.4766,852.826,3505.8,901.741,5349,505
46.9178,50.4766,1327.97,3303.24,904.242,3026.33,506
31.2785,35.281,2514.58,3614.17,902.574,5431,507
78.1963,76.2281,2354.28,3205.54,907.076,5236,508
469.178,291.309,4148.16,3431.45,908.743,2446.07,509
140.753,115.918,2494.44,3402.99,910.91,3801.89,510
46.9178,50.4766,3626.17,3195.71,910.91,5782,511
46.9178,50.4766,2483.32,3402.44,913.411,5124.67,512
15.6393,18.7876,2735.9,3201.54,915.078,5988,513
250.228,177.757,3950.02,3379.41,917.266,2587.44,514
1157.3,532.031,2405.19,3375.31,924.034,2876.58,515
218.95,173.046,4440.17,3594.16,921.33,4268.29,516
172.032,146.539,1647.84,3346.59,924.399,4934.09,517
312.785,218.904,4540.95,3618.42,925.831,3925.6,518
78.1963,76.2385,4372.89,3293.57,926.582,5305.6,519
328.424,230.487,2482.49,3401.37,929.13,3248.14,520
15.6393,18.7876,3073.5,3479.13,925.081,5449,521
4801.25,1375.4,4366.56,3218.41,937.577,2253.24,522
15.6393,18.7876,2643.37,3274.07,927.582,4949,523
125.114,113.552,2238.87,3285.01,930.395,3673.63,524
4269.52,1272.28,2270.24,3626.74,936.33,1989.46,525
172.032,139.314,1099.72,3205.86,933.493,3672.36,526
125.114,103.047,1486.77,3330.33,931.333,3781.25,527
328.424,218.924,4163.59,3369.09,933.893,3331.76,528
15.6393,18.7876,1943.16,3416.61,930.083,5798,529
15.6393,18.7876,750.295,3421.61,930.083,4663,530
109.475,102.976,2164.65,3164.75,935.084,4195.29,531
390.981,253.663,1672.67,3151.83,938.785,2732.56,532
1782.87,712.583,1746.54,3240.46,942.828,2304.74,533
46.9178,50.4766,3556.15,3343.25,935.918,3913.67,534
46.9178,50.4766,4213.01,3639.18,935.918,5411.33,535
93.8355,86.8154,4310.54,3407.44,941.336,4313.17,536
187.671,151.169,4478.3,3518.31,942.795,4109.33,537
735.045,390.391,2408.99,3170.15,948.493,2674.49,538
31.2785,35.281,2798.42,3442.87,942.587,6198.5,539
31.2785,35.2916,2005.68,3404.11,948.838,3524,540
1157.3,525.591,4222.73,3392.01,955.293,2204.23,541
78.1963,78.5631,2310.27,3511.64,951.589,6254,542
140.753,115.908,1626.95,3203.21,953.979,3631.22,543
359.703,236.112,3238.99,3290.59,956.069,2737.04,544
15.6393,18.7876,2823.42,3526.64,952.59,4160,545
109.475,102.011,4543.23,3327.3,957.591,4103,546
234.589,180.543,4155.83,3352.42,956.924,4349,547
437.899,274.202,1660.48,3408.93,960.449,2412.18,548
281.507,201.374,1881.89,3449.95,957.869,3423.56,549
390.981,260.535,3472.22,3193.94,960.792,3664.8,550
46.9178,50.4766,3468.62,3170.7,964.26,5206.67,551
31.2785,35.2916,3718.7,3246.56,963.843,4674.5,552
359.703,235.126,1493.56,3343.11,965.42,3561.3,553
109.475,101.667,1956.38,3541.29,965.093,3673.86,554
3206.05,1157.23,2098.89,3578.83,970.217,5790.51,555
641.209,347.109,1374.45,3187.45,969.485,3002.34,556
62.557,63.3781,3122.27,3219.05,966.344,4947,557
578.652,338.174,3727.82,3241.15,970.027,3365.3,558
15.6393,18.7876,2910.95,3601.67,965.093,5672,559
31.2785,35.2916,3478.62,3204.04,968.845,3599,560
172.032,135.763,1594.41,3385.24,972.823,3872.73,561
46.9178,50.4662,1682.24,3485.8,970.095,4926.33,562
46.9178,50.4662,4057.97,3577.49,970.095,5254,563
218.95,161.515,2569.6,3337.3,975.096,3070.57,564
93.8355,90.1257,4231.77,3304.91,978.014,3584.5,565
46.9178,52.7604,2093.2,3607.5,975.096,5804,566
344.064,224.591,2587.9,3642.59,978.166,3430,567
813.241,414.151,2794.18,3446.62,983.897,2707.42,568
281.507,197.449,3608.25,3275.87,982.738,3804.61,569
125.114,111.228,2407.99,3321.27,981.661,4050.25,570
860.159,482.914,2107.25,3608.53,985.19,5712.91,571
46.9178,50.4766,2905.95,3640.84,980.932,5748.67,572
437.899,272.441,1294.21,3380.26,988.047,3270.68,573
140.753,115.918,1399.38,3397.99,985.933,3647.22,574
297.146,208.148,2672.72,3550.33,986.416,4044.89,575
297.146,204.423,1260.98,3301.05,988.127,3396,576
375.342,246.981,2600.44,3628.03,988.746,3590.96,577
46198.4,7196.86,4453.97,3638.1,1014.08,1665.73,578
218.95,163.839,3556.33,3147.6,993.316,3078.64,579
125.114,108.934,4473.3,3420.05,994.165,4013.63,580
15.6393,18.7876,1628.06,3194.04,995.102,6175,581
156.393,130.056,3904.25,3232.8,997.853,4114.9,582
9696.34,2550.7,2102.54,3586.09,1015.4,5782.35,583
15.6393,18.7876,3161.03,3394.1,997.603,4704,584
234.589,172.04,3331.75,3238.89,1003.44,3670.2,585
31.2785,35.2916,3088.5,3214.05,1006.36,4986.5,586
234.589,185.938,1709.59,3292.07,1009.27,3873,587
46.9178,50.4766,1377.99,3420.78,1006.77,4708.67,588
31.2785,35.281,4383.9,3575.41,1005.11,5330.5,589
156.393,126.495,1706.59,3307.83,1010.61,4202.9,590
250.228,192.146,3679.93,3320.64,1011.67,3177.44,591
62.557,64.3534,2038.81,3420.99,1008.23,5453,592
297.146,208.128,4694.26,3643.39,1010.24,4951.11,593
78.1963,78.5737,820.316,3288.07,1013.11,3742.8,594
15.6393,18.7876,3043.49,3324.08,1010.11,4699,595
140.753,120.788,2883.16,3410.22,1012.61,4814.56,596
172.032,149.912,2745.45,3594.62,1015.11,3560.18,597
93.8355,86.8047,1174.17,3358.26,1014.27,4074.17,598
688.127,367.256,1462.1,3438.38,1018.35,1766.23,599
5583.21,1500.92,4427.74,3194.2,1024.89,1809.03,600
78.1963,76.2385,1640.06,3407.61,1016.11,4374.8,601
359.703,233.849,2990.21,3490.44,1020.65,3550,602
187.671,152.206,1754.97,3534.98,1019.07,3675.92,603
547.374,313.398,4612.9,3160.75,1024.33,3075.29,604
1000.91,471.101,3850.1,3189.67,1025.93,2517.2,605
140.753,128.789,2110.43,3304.35,1022.06,5218,606
15.6393,18.7876,1065.39,3461.62,1020.11,5933,607
1282.42,566.789,4325.56,3340.58,1029.99,2420.67,608
1735.96,712.905,2420.46,3535.65,1032.57,2176.37,609
78.1963,78.5737,1115.41,3587.66,1028.11,4799.8,610
15.6393,18.7876,970.362,3594.16,1030.11,5268,611
922.716,452.128,1432.28,3262.28,1037.91,3045.85,612
344.064,226.582,2496.28,3308.96,1034.89,3357.91,613
375.342,242.07,1988.69,3175.18,1040.95,3442.79,614
781.963,410.498,2402.6,3490.23,1042.12,2495.04,615
15.6393,18.7876,4536.44,3576.66,1037.62,5549,616
31.2785,35.2916,1212.94,3274.07,1041.37,6177.5,617
125.114,108.944,1056.33,3395.67,1043.24,4105.5,618
31.2785,35.2916,1880.64,3309.08,1043.87,5318,619
93.8355,88.0825,1141.66,3600.41,1043.87,4953.67,620
203.31,160.468,4565.11,3257.14,1048.77,3367.77,621
62.557,63.3781,1913.15,3575.41,1046.37,4472.5,622
594.292,376.566,1153.51,3594.23,1051.9,3740.84,623
578.652,330.313,4395.39,3189.04,1053.3,3591.41,624
31.2785,35.2916,2768.41,3431.61,1048.87,5217,625
15.6393,18.7876,4201.34,3544.15,1047.62,4780,626
781.963,522.237,1134.06,3564.6,1054.87,3867.7,627
218.95,161.515,1464.26,3584.87,1050.12,3760,628
328.424,222.287,1039.55,3592.14,1051.19,2742.1,629
31.2785,35.2916,3038.49,3611.67,1048.87,6536,630
297.146,204.745,3783.32,3325.13,1053.01,2756.74,631
46.9178,50.4662,1747.26,3373.26,1050.12,5023.67,632
203.31,154.54,4280.02,3614.36,1055.31,3037.77,633
156.393,131.073,3062,3596.41,1059.37,6806,634
31.2785,35.281,3393.6,3337.84,1060.12,5486,635
78.1963,76.2385,2738.9,3463.12,1061.12,4356,636
15.6393,18.7876,1130.41,3546.65,1060.12,5710,637
78.1963,76.2385,1937.66,3580.66,1061.62,3960.4,638
15.6393,18.7876,3201.04,3596.66,1060.12,5098,639
93.8355,93.7278,1954.41,3620.42,1060.12,5039.33,640
156.393,130.077,3043.99,3639.93,1063.62,6182.2,641
5473.74,1491.62,1035.36,3201.26,1076.58,2026.84,642
453.538,280.713,1148.26,3573.21,1071.94,3382.69,643
31.2785,35.281,3062.25,3619.17,1067.62,3849,644
31.2785,35.2916,3033.49,3614.17,1071.38,5597.5,645
625.57,390.641,3062.62,3636.8,1073.94,6045.52,646
31.2785,35.2916,4386.4,3186.54,1073.88,5390,647
359.703,241.315,1803.44,3235.9,1079.37,3232.78,648
2674.31,1297.49,4273.95,3419.2,1085.39,3310.06,649
1329.34,578.653,3909.28,3459.86,1081.31,2393.27,650
1204.22,538.129,4259.15,3462.21,1080.62,2888.03,651
31.2785,35.2916,2743.4,3511.64,1076.38,5808.5,652
359.703,258.845,2170.4,3582.86,1081.11,4257.52,653
31.2785,35.281,2096.95,3619.17,1077.63,4759,654
62.557,64.6454,4510.19,3170.91,1082,5364.5,655
203.31,156.834,871.485,3359.28,1082.82,4219.38,656
15.6393,18.7876,3656.18,3351.59,1082.63,5453,657
9993.48,3012.42,3060.64,3609.53,1100.67,7137.19,658
2080.02,779.546,4424.78,3303.34,1092.61,2480.39,659
1157.3,609.565,3212.83,3407.01,1089.05,3263.31,660
109.475,96.0732,2767.34,3490.2,1086.56,4647.14,661
265.867,202.4,3094.68,3420.58,1091.31,3280.71,662
31.2785,35.2916,4646.48,3454.12,1088.88,4547,663
15.6393,18.7876,1225.44,3356.59,1090.13,5656,664
4144.4,1252.79,1291.38,3530.92,1100.4,2384.79,665
6599.77,2043.32,3785.29,3609.68,1103.1,7069.16,666
78.1963,78.2407,3513.13,3486.13,1095.13,4733.6,667
641.209,350.753,4294.6,3260.77,1100.74,3391.1,668
234.589,179.266,4385.73,3458.96,1098.97,3894.73,669
31.2785,35.281,627.758,3487.88,1095.13,5528.5,670
15.6393,18.7876,2793.42,3146.53,1097.63,5670,671
93.8355,86.8154,2179.9,3203.21,1101.38,5270.33,672
93.8355,86.8154,2581.68,3615.84,1103.89,4184.5,673
9242.8,2119.28,3512.66,3300.32,1116.94,1827.27,674
281.507,198.768,4221.35,3325.19,1108.75,2541.11,675
93.8355,87.7907,3419.86,3152.78,1108.47,4225.17,676
15.6393,18.7876,2045.69,3331.58,1107.64,5567,677
813.241,422.774,3661.8,3445.56,1113.65,2453.42,678
140.753,124.129,1871.19,3583.88,1110.69,4413.78,679
78.1963,76.2281,2476.82,3315.58,1110.64,4508.6,680
218.95,172.353,766.55,3275.49,1115.5,4030.14,681
203.31,158.133,1017.49,3272.33,1118.41,3365.31,682
1204.22,542.608,918.528,3533.33,1120.17,2671.26,683
140.753,115.908,3782.33,3645.01,1119.03,6767.33,684
234.589,180.292,2432.31,3417.61,1121.81,2934.47,685
328.424,232.571,4439.51,3645.61,1124.43,3734.14,686
563.013,329.901,3725.16,3458.84,1128.34,2779.97,687
140.753,123.807,3071,3597.22,1125.14,3959.11,688
156.393,137.281,2075.7,3184.79,1127.39,4476.2,689
62.557,63.3573,3277.31,3492.88,1125.14,5023.75,690
422.26,263.917,2858.53,3609.54,1129.4,3760.67,691
469.178,292.547,3270.81,3286.57,1131.48,3351.23,692
15.6393,18.7876,4216.35,3366.59,1127.64,5949,693
688.127,372.933,4033,3486.12,1133.21,2157.45,694
3299.88,1073.36,1622.7,3402.24,1139.34,1775.67,695
234.589,176.7,2431.97,3488.96,1135.98,3548.07,696
172.032,140.633,3940.35,3163.8,1138.1,4609.55,697
62.557,64.6454,4282.62,3310.95,1137.02,4745.25,698
15.6393,18.7876,1115.41,3326.58,1135.15,4946,699
172.032,139.356,2861.85,3444.8,1138.56,4164,700
344.064,231.765,2953.12,3602.8,1139.92,3238.32,701
953.995,463.079,1401.44,3164.24,1144.29,2694.44,702
656.849,354.678,4099.65,3392.38,1141.22,3450.79,703
672.488,370.224,2636.97,3474.59,1142.53,3517.7,704
422.26,264.199,1463.1,3508.12,1142.37,3296.78,705
344.064,225.869,975.59,3605.3,1140.49,3969.86,706
516.095,317.312,4167.7,3643.65,1141.59,3778.33,707
31.2785,35.281,4652.73,3646.68,1137.65,5629.5,708
31.2785,35.281,1387.99,3350.34,1140.15,5627.5,709
1032.19,491.901,1154.28,3308.2,1147.12,2619.52,710
15.6393,18.7876,1568.04,3336.58,1145.15,6220,711
140.753,115.908,841.989,3567.77,1146.54,3585.67,712
6677.96,2226.19,3792.93,3608.7,1162.23,8055.89,713
93.8355,86.8154,1049.55,3188.21,1148.9,4552.33,714
15.6393,18.7876,3218.54,3264.06,1147.65,5690,715
453.538,274.816,3736.2,3301.32,1150.75,3037.17,716
3174.77,1051.33,695.106,3519.65,1156.62,2636.79,717
281.507,208.358,3784.97,3632.92,1150.98,5372.06,718
265.867,195.446,3559.38,3526.64,1152.21,3738.71,719
62.557,63.3573,2899.7,3187.79,1152.65,4746,720
234.589,176.629,843.156,3588.33,1154.15,5444.47,721
15.6393,18.7876,4546.45,3191.54,1155.15,4694,722
109.475,96.0732,1374.41,3595.23,1156.22,4040.14,723
641.209,345.159,1393.66,3618.01,1158.99,2375.39,724
31.2785,35.2916,1222.94,3164.03,1158.9,5536,725
15.6393,18.7876,1453.01,3301.57,1157.65,6150,726
1517.01,632.976,2055.56,3449.79,1164.54,2680.43,727
62.557,63.3781,1206.68,3611.67,1158.9,5251,728
375.342,244.656,3943.04,3296.36,1164.32,3120.79,729
78.1963,78.5425,981.365,3303.57,1160.15,4691.4,730
703.766,431.549,3194.65,3159.59,1165.49,3885.67,731
390.981,251.63,2556.34,3265.56,1166.25,3409.84,732
10619.1,3156.64,700.191,3336.61,1192.78,6877.69,733
1063.47,543.767,843.889,3573.53,1171.48,5055.9,734
750.684,466.629,1887.41,3175.91,1179.48,8015.63,735
15.6393,18.7876,1277.96,3289.07,1172.66,5211,736
375.342,252.637,3880.93,3544.04,1178.18,3214.5,737
78.1963,76.2385,1527.53,3200.54,1176.16,4251,738
109.475,96.0732,1186.5,3215.48,1176.59,4149.43,739
78.1963,76.2385,1086.9,3429.61,1176.66,4826,740
359.703,237.128,2884.09,3448.47,1179.94,2664.74,741
187.671,148.583,4218.22,3508.72,1177.24,4002.42,742
62.557,63.3781,1729.34,3216.55,1181.41,4051.5,743
109.475,100.682,1844.91,3229.77,1181.94,3649.86,744
46.9178,50.4766,957.024,3321.58,1181.83,5284.33,745
203.31,176.982,634.106,3471.43,1184.58,5394.85,746
15.6393,18.7876,3146.02,3306.58,1182.66,5968,747
250.228,178.994,1118.84,3644.33,1185.63,3119.06,748
15.6393,18.7876,1410.5,3619.17,1185.16,5677,749
703.766,368.042,2076.25,3175.65,1191.33,1929.93,750
1579.56,659.109,2814.46,3457.86,1193.73,2727.86,751
15.6393,18.7876,1863.13,3154.03,1190.16,5978,752
93.8355,86.8047,1051.64,3148.19,1194.33,5164.83,753
2533.56,1059.27,669.128,3325.15,1202.53,6410.96,754
62.557,64.6454,3769.96,3474.75,1194.54,4771.5,755
1000.91,497.22,3055.76,3275.36,1200.95,3210.86,756
31.2785,35.281,2905.95,3435.36,1195.16,3684,757
46.9178,50.4766,3548.64,3353.26,1201,4686.33,758
1954.91,776.185,2702.39,3610.99,1207.33,2902.78,759
140.753,115.918,3747.59,3625.56,1201.83,4013.89,760
3284.24,1469.05,705.138,3378.32,1212.48,7105.8,761
375.342,242.101,930.975,3432.97,1205.58,2909.08,762
78.1963,78.2407,2001.17,3251.06,1207.67,4232,763
797.602,405.879,2264.33,3469.62,1212.67,3053,764
31.2785,35.2916,4433.91,3261.56,1211.42,3783.5,765
297.146,205.752,4514.6,3319.08,1214.77,3389.58,766
297.146,207.029,2775.91,3253.27,1215.83,3832.68,767
1892.35,730.346,1345.66,3337.2,1219.2,2153.27,768
688.127,384.392,2564.82,3416.67,1216.53,3228.34,769
437.899,280.995,2905.59,3186.99,1221.42,2577.75,770
312.785,212.777,2912.2,3228.55,1220.17,3232.2,771
985.273,480.901,3968.06,3245.45,1224.5,3168.89,772
187.671,147.566,1894.18,3286.57,1220.59,3676.42,773
31.2785,35.281,3174.78,3301.57,1217.67,5788,774
156.393,132.381,2645.12,3501.13,1219.42,5541.5,775
31.2785,35.2916,4551.45,3614.17,1218.92,5799,776
688.127,365.605,1857.96,3155.79,1224.15,2716.45,777
93.8355,87.7907,4477.68,3175.29,1221,4978.33,778
62.557,65.6723,2973.47,3200.92,1222.67,3991.25,779
46.9178,50.4662,3367.76,3202.38,1220.17,5036.33,780
15.6393,18.7876,1460.51,3234.05,1220.17,5372,781
172.032,139.355,2457.18,3518.46,1224.95,3245.18,782
31.2785,35.281,2707.14,3589.16,1222.67,5108,783
109.475,100.703,2605.14,3214.76,1228.39,4336,784
328.424,222.527,1387.63,3453.76,1228.98,3284.05,785
375.342,245.38,3393.18,3176.54,1232.05,3421.96,786
813.241,413.105,750.151,3621.19,1231.66,2908.52,787
187.671,145.272,4202.59,3644.6,1230.59,4598.67,788
46.9178,50.4766,3561.15,3402.44,1234.34,5468.33,789
15.6393,18.7876,3783.72,3616.67,1232.67,4252,790
1313.7,575.052,1032.31,3258.61,1240.06,2877.29,791
31.2785,35.2916,3288.57,3266.56,1236.43,4493,792
140.753,115.918,3545.03,3513.03,1236.84,4161.56,793
140.753,115.918,2116.82,3227.94,1241.01,3992.33,794
21722.9,5299.53,696.511,3338.63,1258.62,6566.45,795
344.064,239.12,3693.12,3357.39,1243.13,3954.5,796
297.146,210.643,1203.06,3408.32,1243.99,3299.11,797
78.1963,78.5737,1740.6,3635.68,1242.18,4677.6,798
140.753,115.918,1101.79,3147.92,1246.01,2600.89,799
719.406,426.812,1633.99,3151.2,1250.23,6464.91,800
31.2785,36.267,659.017,3332.83,1242.68,5931,801
31.2785,35.281,2810.92,3262.81,1245.18,5948.5,802
46.9178,50.4662,3339.41,3372.43,1245.18,5853,803
828.88,416.164,1301.36,3414.53,1251.27,2793.94,804
500.456,305.709,4396.79,3519.61,1250.96,3569.34,805
344.064,253.996,3072.14,3348.41,1251.43,3774.86,806
703.766,402.579,4447.2,3189.87,1255.68,3209.98,807
31.2785,35.2916,3343.58,3299.07,1251.43,4491,808
813.241,426.187,1651.67,3187.79,1256.82,3665.02,809
250.228,183.654,3202.29,3256.87,1255.96,3404.75,810
3675.22,1153,2704.12,3535.72,1262.79,2190.91,811
125.114,110.252,1802.18,3283.13,1257.68,4757.88,812
328.424,228.173,4508.58,3298.72,1258.75,3922.86,813
2158.22,835.498,2644.71,3510.88,1263.79,6487.2,814
62.557,64.3534,2563.97,3577.28,1255.81,5062.5,815
31.2785,35.2916,1640.57,3204.04,1258.93,6097.5,816
1907.99,1026.05,1651.31,3229.36,1264.43,7834.81,817
62.557,64.3534,1158.54,3360.97,1262.06,5584.5,818
31.2785,36.2667,2558.34,3580.41,1261.43,5649.5,819
265.867,208.41,4077.92,3158.59,1268.72,3658.65,820
15.6393,18.7876,3598.66,3301.57,1262.68,4655,821
344.064,242.07,2625.41,3630.88,1266.66,8503.64,822
172.032,141.608,3618.21,3521.41,1269.96,3187.64,823
172.032,142.917,3567.97,3583.71,1270.19,4514.45,824
609.931,354.356,4482.77,3488.81,1276.92,3296.26,825
31.2785,35.281,1893.14,3492.88,1270.19,5353.5,826
234.589,173.339,1818.62,3606.17,1272.85,3754.13,827
62.557,64.3534,1216.06,3198.42,1274.56,3974.25,828
875.798,597.215,2634.75,3594.25,1281.75,4419.82,829
641.209,365.676,2560.97,3627.47,1275.98,7475.1,830
781.963,417.179,3371.39,3644.23,1278.14,2508.72,831
359.703,257.234,1938.81,3458.36,1278.45,3734.43,832
15.6393,18.7876,2123.21,3356.59,1280.19,5323,833
15.6393,18.7876,3363.59,3446.62,1280.19,5814,834
203.31,162.793,1199.08,3553,1283.27,4513.31,835
2486.64,1042.1,2637.83,3575.13,1291.21,6672.77,836
985.273,619.23,1655.29,3195.91,1289.64,5155.56,837
78.1963,76.2385,1948.66,3462.62,1284.19,4370,838
78.1963,76.2385,2312.77,3565.65,1283.69,4230,839
31.2785,35.2916,3418.61,3629.17,1286.44,6051,840
62.557,63.3573,2789.66,3257.81,1287.69,3768.5,841
93.8355,90.1049,1289.63,3191.12,1290.61,4720.5,842
344.064,228.907,3243.1,3273.95,1293.03,3262.14,843
172.032,137.714,4078.12,3495.95,1292.01,3719.18,844
15.6393,18.7876,3161.03,3534.14,1290.19,5357,845
2705.59,1095.03,2608.76,3596.79,1296.83,6509.09,846
62.557,64.6454,2391.42,3172.78,1294.57,5330.75,847
125.114,108.934,4049.73,3335.96,1294.26,4266.5,848
422.26,272.117,4256.27,3474.31,1297.05,3485.37,849
78.1963,76.2281,2756.9,3310.08,1299.7,4861.6,850
218.95,165.117,4042.9,3420.72,1300.37,3374.43,851
15.6393,18.7876,1783.11,3559.15,1297.69,5779,852
187.671,154.218,629.425,3601.87,1301.65,3482.25,853
4285.16,1560.74,1637.83,3172.37,1311.21,7408.03,854
62.557,63.3781,1923.15,3430.36,1301.45,5214,855
23834.2,4546.43,2551.15,3590.47,1317.4,7306.25,856
31.2785,35.281,2517.08,3371.6,1305.2,5479.5,857
29652,5787.24,2600.57,3563.05,1326.75,6605.33,858
156.393,128.779,3974.77,3230.8,1311.2,3664.6,859
813.241,411.607,1474.02,3414.4,1312.03,2959.4,860
62.557,63.3781,2770.91,3307.83,1311.45,5225.5,861
516.095,326.279,2191.11,3399.63,1315.2,4183.91,862
172.032,141.649,4535.54,3227.46,1316.56,3566.27,863
922.716,465.302,967.691,3326.45,1318,2838.27,864
125.114,110.253,1632.44,3469.13,1316.45,3647.75,865
140.753,121.804,4081.31,3560.82,1317.14,4018,866
78.1963,78.5631,2790.91,3574.66,1316.7,3456.6,867
78.1963,76.2385,3771.71,3642.68,1316.7,5380,868
31.2785,35.281,2285.76,3170.28,1317.7,5750,869
31.2785,35.2916,1860.63,3329.08,1321.45,6178,870
31.2785,35.281,1493.02,3337.84,1320.2,4982,871
31.2785,35.281,2567.1,3449.12,1322.7,5898,872
15.6393,18.7876,3711.19,3401.6,1325.2,5939,873
31.2785,35.281,1107.9,3550.4,1325.2,4793,874
15.6393,18.7876,4461.42,3594.16,1327.7,4907,875
109.475,96.0732,844.252,3638.11,1328.78,4530.29,876
328.424,222.235,4168.95,3192.14,1334.13,3288.1,877
46.9178,50.4766,2865.94,3190.71,1333.54,4519.33,878
203.31,160.416,1240.83,3628.98,1340.59,3657.23,879
15.6393,18.7876,2273.26,3579.16,1340.21,4770,880
31.2785,35.2916,3986.28,3614.17,1341.46,3059.5,881
15.6393,18.7876,3788.72,3434.11,1345.21,5720,882
265.867,189.53,2497.74,3303.05,1350.36,4041.35,883
203.31,160.468,3732.55,3483.55,1351.94,3926.23,884
234.589,173.318,1520.03,3252.06,1352.21,3386,885
422.26,270.428,1623.52,3445.04,1353.92,3631.63,886
422.26,273.769,2654.58,3495.71,1354.84,3968.26,887
15.6393,18.7876,2320.77,3239.06,1355.21,4716,888
1329.34,595.944,4297.99,3458.62,1366.66,2764.16,889
46.9178,50.4766,3098.51,3389.93,1364.38,5570,890
15.6393,18.7876,2473.32,3636.68,1362.71,5922,891
1282.42,560.491,1072.95,3517.19,1371.71,2391.63,892
15.6393,18.7876,822.817,3164.03,1367.72,5164,893
15.6393,18.7876,1165.42,3251.56,1367.72,4618,894
31.2785,35.2916,4501.43,3454.12,1368.97,5207,895
15.6393,18.7876,3933.76,3281.57,1370.22,5638,896
15.6393,18.7876,1535.53,3346.59,1370.22,5173,897
453.538,288.632,2356.39,3404.11,1374.44,3313.76,898
31.2785,35.281,951.606,3456.62,1372.72,5983,899
62.557,63.3781,2920.95,3365.34,1376.47,4033.5,900
234.589,175.612,2300.77,3178.87,1380.89,3603.73,901
109.475,96.0732,3124.59,3413.04,1378.79,4200.57,902
766.323,494.516,2700.63,3581.81,1382.62,7249.16,903
735.045,381.164,2900.1,3169.41,1386.71,3054.74,904
359.703,236.122,2919.98,3594.6,1386.63,3021.04,905
46.9178,50.4662,1682.24,3504.97,1385.22,6174.33,906
62.557,63.3781,3186.03,3540.4,1386.47,4033.25,907
453.538,278.378,2982.52,3568.21,1388.84,3198.41,908
234.589,176.68,3452.45,3632.17,1388.39,3876.27,909
62.557,63.3781,3351.08,3237.8,1388.97,4370.75,910
109.475,96.0732,1191.5,3395.17,1388.79,3973.71,911
1907.99,734.503,3296.44,3590.6,1395.8,2665.06,912
31.2785,35.281,640.261,3552.9,1392.72,4909.5,913
62.557,64.3534,1738.72,3253.43,1397.1,4807,914
172.032,142.958,1998.86,3541.65,1399.77,3543.36,915
93.8355,86.8047,3344.42,3302.82,1401.89,3387.83,916
62.557,63.3781,3328.58,3267.81,1403.98,5205.25,917
2549.2,883.198,4547.84,3548.04,1410.08,2224.41,918
375.342,279.896,3661.91,3181.64,1411.37,4196.04,919
547.374,316.155,3608.52,3460.34,1409.73,2650.54,920
