"PlatesH1v2.mid.Label-Analysis"
"Volume3d (µm^3) ","Area3d (µm^2) ","BaryCenterX (µm) ","BaryCenterY (µm) ","BaryCenterZ (µm) ","Mean","index"
547.374,350.532,4245.96,1145.46,871.26,3212.77,74
31.2785,35.2916,1080.28,1315.09,871.796,4160.5,75
29605.1,6784.32,3000.44,1326.36,901.082,2496,76
422.26,257.076,3486.11,1182.64,877.77,2376.15,77
46.9177,50.4766,2133.1,846.611,879.715,3972,78
125.114,103.047,4147.47,963.73,879.299,3030.25,79
46.9177,50.4766,1222.83,999.157,882.216,4008.33,80
15342.1,3532,3444.7,1328.82,899.553,1775.15,81
13950.2,2946.61,2672.59,1159.39,898.452,2009.09,82
4691.77,1365.38,1037.3,1064.83,902.339,2420.06,83
1595.2,658.569,2990.2,1169.06,898.618,2512.49,84
78.1962,76.2385,709.171,961.979,899.555,3831.4,85
15.6392,18.7876,1945.55,969.981,900.555,3636,86
766.323,392.726,2706.75,1150.39,904.536,2402.84,87
1751.6,686.893,745.963,1097.99,909.308,2781.3,88
62.557,64.3534,4053.06,1243.19,904.931,4285.25,89
719.405,373.97,2548.88,1248.65,911.917,3425.15,90
516.095,298.799,3208.51,1332.82,911.695,2105.12,91
797.601,401.473,4274.69,966.402,916.687,2806.75,92
297.146,205.803,2932.03,1213.61,915.165,2865,93
156.392,130.087,3346.97,1157.04,919.811,4003.7,94
5442.46,1493.39,3262.3,1013.81,931.017,1886.81,95
719.405,374.986,4042.27,954.433,926.922,2742.28,96
2861.98,977.79,4456.45,966.21,933.543,2404.58,97
1782.87,707.353,3588.57,1143.78,934.293,2946.87,98
218.949,161.515,3079.64,1173.26,935.566,2686.5,99
140.753,122.831,4528.83,869.395,937.233,3412.22,100
5927.27,1585.22,3243.35,1029.53,945.278,2083.13,101
31.2785,35.281,2825.81,1166.29,938.066,2203.5,102
187.671,142.738,3784.86,978.734,945.569,2628.42,103
78.1962,76.2385,2829.82,1155.54,947.069,3261.6,104
125.114,103.047,3852.38,1198.8,946.819,3000.38,105
15.6392,18.7876,1565.43,907.462,948.069,3598,106
375.342,235.922,1847.91,1184.94,953.175,2504.79,107
31.2785,35.281,2083.09,871.201,953.071,3187,108
31.2785,35.281,826.456,887.456,955.572,4317.5,109
140.753,115.918,1951.66,1161.43,957.239,2181,110
625.57,398.674,2826.25,1165.54,960.886,3539.1,111
172.032,137.714,4303.08,1303.26,958.754,3237.09,112
46.9177,50.4766,1077.78,1110.86,958.906,3618,113
15.6392,18.7876,867.719,1125.03,958.072,4898,114
31.2785,35.281,2808.31,1158.79,958.072,4267,115
641.209,347.161,2760.25,923.321,964.538,2323.95,116
5192.23,1454.85,972.653,1008.03,971.322,2239.44,117
547.374,313.187,2075.23,879.097,966.504,3299.74,118
62.557,63.3781,1090.29,1133.78,966.825,3799.25,119
62.557,63.3573,1504.16,1328.84,965.575,2666.25,120
62.557,64.3534,4064.32,886.831,968.701,2908.75,121
15.6392,18.7876,3601.05,1127.53,973.077,4611,122
31.2785,35.281,2698.28,876.203,975.578,2684,123
15.6392,18.7876,3153.41,1150.04,975.578,4313,124
125.114,103.047,606.39,1168.79,976.828,3605.63,125
46.9177,50.4766,3896.14,1181.71,977.245,2734,126
46.9177,50.4766,3146.74,1135.03,979.746,3342.33,127
781.962,400.988,643.951,1140.53,982.33,3437.54,128
31.2785,35.2916,1225.33,1167.54,979.329,3633.5,129
125.114,108.934,4004.3,1278.51,979.641,2955.13,130
156.392,126.495,3099.4,1093.77,983.58,3003.2,131
109.475,96.0732,3427.43,1133.96,981.651,3286.14,132
344.063,224.591,4567.14,1007.83,990.923,3121.14,133
312.785,209.447,3597.67,894.959,995.459,2246.45,134
218.949,161.505,1180.31,933.185,996.834,3366.21,135
453.538,272.491,2197.52,1251.36,1001.97,2231.62,136
62.557,63.3781,1365.37,846.194,1001.84,2173.5,137
813.241,406.456,3534.49,941.223,1006.84,2718.96,138
62.557,63.3781,3025.87,1248.82,1004.34,2473.75,139
15.6392,18.7876,2740.79,1077.51,1013.09,4974,140
93.8355,86.8047,2504.47,868.284,1016.42,4406.67,141
78.1962,76.2385,3512.52,899.46,1026.59,2600.6,142
359.703,230.287,562.409,962.37,1030.16,3784.91,143
31.2785,35.281,2353.17,1138.78,1028.09,4692,144
46.9177,50.4766,1272.84,1198.38,1031.43,3273.33,145
31.2785,35.281,1919.29,1240.06,1033.1,4427,146
31.2785,35.281,1793,1241.31,1035.6,4353,147
125.114,103.047,1806.75,1201.3,1041.85,3179.63,148
46.9177,50.4766,4322.94,1267.57,1042.26,3348,149
30011.7,4659.18,3147.37,1023.91,1063.24,2230.97,150
938.355,452.965,4349.86,1303.96,1052.27,2846.92,151
703.766,370.659,982.087,993.822,1054.1,2700.51,152
8883.09,2081.34,3881.68,1101.98,1063.49,2230.48,153
1235.5,548.818,3942.26,879.606,1058.67,2552.3,154
15.6392,18.7876,3728.59,1277.57,1053.1,4492,155
62.557,63.3781,4577.6,977.484,1061.85,2773,156
62.557,63.3781,3349.72,1060.01,1064.35,2752.75,157
31.2785,35.2916,2765.8,1335.09,1064.35,2727.5,158
203.31,162.792,2069.81,1080.98,1068.88,2437.77,159
31.2785,35.281,4317.52,1260.07,1065.61,3083.5,160
31.2785,35.2916,3098.4,962.479,1069.36,3157.5,161
125.114,103.047,4387.54,1098.77,1071.86,3154.75,162
31.2785,35.281,1477.9,1108.77,1073.11,2360.5,163
15.6392,18.7876,1810.51,1127.53,1073.11,4373,164
2111.3,787.788,3854.9,1245.31,1083.65,2172.13,165
15.6392,18.7876,3643.56,1160.04,1078.11,4886,166
281.506,194.179,2783.02,898.015,1083.67,3611,167
62.557,63.3781,3516.02,1231.31,1081.86,2059.5,168
172.032,135.743,2419.55,1057.74,1084.25,3287.73,169
31.2785,35.2916,4536.33,984.986,1089.36,3325,170
469.177,301.081,2293.9,931.22,1100.87,3444.37,171
922.715,450.942,1974.75,1163.09,1099.68,3071.56,172
93.8355,90.809,3728.59,929.552,1100.62,2370.67,173
15.6392,18.7876,3293.46,1090.02,1100.62,3826,174
875.798,447.612,4512.53,991.149,1110.8,3515.63,175
109.475,99.6757,3948.3,1051.79,1109.19,2586.14,176
703.766,377.521,3016.76,1099.24,1115.4,3599.07,177
125.114,103.047,1414.13,1268.82,1114.37,3314.88,178
1344.97,584.13,3714.51,974.721,1121.03,2436.59,179
15.6392,18.7876,1160.31,1020,1118.12,3821,180
46.9177,50.4766,4402.96,1237.56,1119.79,2879,181
93.8355,86.8047,3244.69,966.647,1121.46,2983.83,182
62.557,63.3781,3791.11,1051.26,1121.87,2548.75,183
15.6392,18.7876,2693.27,1067.51,1125.62,4465,184
265.867,187.246,2064.85,1295.23,1127.54,4034.65,185
312.785,209.364,3126.03,984.986,1132.75,2803.95,186
31.2785,35.2916,4461.31,874.953,1134.38,4310.5,187
140.753,115.918,3840.01,1081.4,1134.79,1366.67,188
78.1962,76.2281,936.24,1211.55,1137.63,3059,189
781.962,397.187,3484.91,1006.34,1146.58,2312.06,190
281.506,195.518,4295.98,1027.36,1144.8,3108.39,191
31.2785,35.281,1024.02,1062.51,1145.63,4568,192
1595.2,658.556,2936.88,986.31,1160.39,2375.12,193
766.323,396.38,1921.25,1202.25,1159.61,3226.63,194
15.6392,18.7876,2610.75,1255.07,1158.13,3267,195
6975.1,1762.1,1653.84,1324.56,1168.89,1936.86,196
31.2785,35.2916,4366.28,942.473,1161.88,2792.5,197
578.652,321.459,2845.82,1226.41,1171.99,2820.68,198
31.2785,35.281,1567.93,1331.34,1168.14,3767.5,199
2236.41,816.98,801.772,1046.89,1179,3100.43,200
125.114,103.047,1556.68,1276.32,1174.39,2383,201
265.867,188.232,2518.22,1303.32,1176.67,2736.71,202
125.114,108.944,3932.71,1324.15,1177.51,2650.88,203
15.6392,18.7876,3903.64,1055.01,1183.14,4710,204
781.962,398.413,3551.88,1306.78,1192.39,2429.6,205
46.9177,50.4766,2210.63,881.621,1191.48,2940,206
516.095,312.663,2539.29,1017.19,1193.07,2548.3,207
125.114,103.047,2979.61,1323.84,1194.39,2834.63,208
109.475,96.0732,4117.63,1003.92,1196.72,2851.14,209
15.6392,18.7876,3961.16,947.475,1198.15,4657,210
31.2785,35.281,3951.16,958.728,1198.15,3856,211
2674.31,925.261,3410.06,1211.98,1209.14,2254.87,212
31.2785,35.281,488.854,887.456,1205.65,4435,213
203.31,183.413,3036.84,1335.09,1209.69,2071.85,214
297.146,202.472,957.615,885.745,1227.89,3000.16,215
62.557,63.3781,1612.95,1148.79,1226.9,4306.75,216
140.753,115.918,2324.27,1268.96,1227.32,2637.78,217
15.6392,18.7876,1793,1040,1228.15,1782,218
15.6392,18.7876,3938.65,1062.51,1228.15,4416,219
78.1962,76.2385,2861.32,1198.55,1244.66,2416.4,220
93.8355,90.1153,3423.91,1065.43,1248.99,2830.67,221
375.342,238.759,1993.27,1203.8,1250.45,2456.04,222
31.2785,35.2916,3461.01,1312.59,1256.91,1672.5,223
93.8355,90.1257,607.223,976.65,1260.25,3578,224
46.9177,50.4766,1522.92,890.791,1261.5,2382,225
125.114,103.047,1089.04,1056.26,1261.91,2263.88,226
234.589,203.667,2582.91,951.809,1268.17,3469.07,227
15.6392,18.7876,3203.43,1052.51,1268.17,3433,228
31.2785,35.2916,2128.1,1270.07,1271.92,2532,229
46.9177,50.4766,3385.98,1275.91,1271.5,2950,230
31.2785,35.2916,3988.67,1167.54,1279.42,3020.5,231
140.753,120.788,3135.63,1248.68,1280.67,3292.89,232
375.342,235.922,862.405,945.078,1290.57,2942.83,233
156.392,132.089,2744.04,1104.77,1292.17,2479.4,234
46.9177,50.4766,1505.41,1046.67,1299.84,2667,235
516.095,307.731,4382.65,967.708,1305.91,4113.06,236
15.6392,18.7876,3668.57,1112.52,1303.18,3916,237
312.785,262.196,4389.41,983.11,1307.43,4276.85,238
125.114,103.047,1136.55,1221.31,1306.93,2852.88,239
15.6392,18.7876,577.631,1330.09,1308.18,2248,240
46.9177,50.4766,3349.31,834.94,1314.85,2137.67,241
125.114,103.047,596.386,1196.3,1314.43,3622.63,242
125.114,103.047,3789.86,971.232,1316.93,3658.75,243
907.076,438.335,1196.57,1121.15,1322.06,3053.64,244
2252.05,809.765,2779.6,1146.49,1324.54,2642.94,245
78.1962,76.2385,351.562,921.967,1321.68,3940.4,246
125.114,103.047,1461.65,1161.29,1321.93,3722.25,247
31.2785,35.281,3514.77,1172.54,1323.18,4200.5,248
93.8355,86.8047,1819.67,1216.31,1326.52,2941.33,249
531.734,309.513,4468,1008.08,1331.72,2777.74,250
78.1962,76.2385,1656.46,1078.01,1329.19,2995.2,251
31.2785,35.2916,1055.28,1092.52,1329.44,3447.5,252
109.475,96.0732,1418.96,998.562,1336.76,4294.57,253
578.652,327.618,2270.98,1098.2,1348.6,2336.49,254
218.949,166.052,3826.3,1020.18,1349.8,3188,255
31.2785,35.2916,3911.14,1175.04,1349.44,4462,256
15.6392,18.7876,1157.81,837.441,1350.69,4260,257
62.557,63.3781,3468.51,936.221,1351.94,3068,258
15.6392,18.7876,3065.89,1112.52,1350.69,2525,259
31.2785,35.2916,1325.36,1252.57,1351.94,2797.5,260
125.114,112.588,3799.55,835.566,1363.51,12386.6,261
1219.86,533.812,1795.92,887.841,1365.89,2677.04,262
62.557,64.3534,3287.83,976.858,1361.32,2908,263
4019.29,1211.21,1225.51,1040.28,1370.48,2299.76,264
31.2785,35.281,340.059,896.209,1363.2,4177.5,265
234.589,170.742,1047.77,890.957,1367.53,3626,266
31.2785,35.2916,3856.13,927.469,1369.45,2628,267
172.032,140.289,3355.97,1175.95,1370.7,3430.64,268
62.557,65.6616,3538.53,1317.59,1368.82,3404.25,269
31.2785,35.2916,3536.03,1327.59,1369.45,4189.5,270
218.949,163.768,1127.62,925.504,1379.81,4115.64,271
78.1962,76.2281,1443.89,1061.01,1378.7,4117.2,272
125.114,111.227,2591.68,1170.35,1383.51,2332,273
15.6392,18.7876,2245.64,1242.56,1388.2,3839,274
422.26,259.339,4005.8,1127.9,1396.63,2917.56,275
2252.05,822.104,2413.87,1134.72,1400.19,2050.38,276
15.6392,18.7876,952.745,1237.56,1393.2,2585,277
78.1962,76.2281,3194.93,1326.09,1398.71,2751.8,278
109.475,102.069,1747.99,864.95,1403.21,2812,279
18579.4,3422.3,1190.38,877.87,1417.68,2278.7,280
15.6392,18.7876,1085.29,1235.06,1400.71,3125,281
78.1962,76.2385,1169.81,1284.08,1409.21,4329.6,282
33155.2,5011.39,975.089,1320.09,1433.31,2263.55,283
437.899,264.27,2298.42,1030.09,1420.44,1767.71,284
31.2785,35.2916,2060.58,1335.09,1416.96,3427,285
375.342,275.15,3960.12,1092.73,1431.45,2730.13,286
437.899,266.502,2068.8,1028.03,1430.63,1515.18,287
46.9177,50.4766,2213.96,942.473,1432.38,3529,288
312.785,275.351,2349.79,1335.09,1440.72,1812.45,289
15.6392,18.7876,4138.71,917.465,1438.22,4950,290
281.506,194.179,4336.55,1234.51,1440.16,2354.67,291
688.127,409.272,2275.48,1296.79,1446.23,2366.75,292
2611.75,914.014,2273.33,1217.21,1459.54,2189.01,293
312.785,209.405,744.556,912.714,1455.72,3530.15,294
125.114,103.047,1249.08,1226.31,1456.97,2061.88,295
109.475,96.0732,2647.19,1254,1467.16,2945.14,296
172.032,140.3,2150.15,1281.89,1468.45,2702.45,297
78.1962,78.2406,2461.2,852.946,1470.73,2727,298
2940.18,978.828,3688.2,852.565,1477.09,2560.35,299
5989.83,1596.4,3320.33,1144.7,1479.52,1989.99,300
187.671,154.228,3308.04,835.566,1474.9,2157.42,301
93.8355,86.8047,958.997,1084.18,1472.4,3136.17,302
125.114,103.047,1999.31,1288.83,1474.48,3070.13,303
93.8355,89.0989,3471.84,899.127,1478.23,2610,304
688.127,373.394,4039.19,1081.83,1483.12,2139.16,305
46.9177,50.4662,3807.78,1134.2,1478.23,3808.67,306
7147.13,1965.07,884.704,1199.2,1490.31,10771.6,307
31.2785,35.281,2714.53,909.963,1480.73,4390,308
46.9177,50.4662,2051.41,935.804,1480.73,4322.33,309
375.342,238.77,4256.46,983.215,1485.32,2597.25,310
4723.05,1729.22,1456.63,911.851,1496.61,10324.8,311
56144.9,7120.39,2122.96,938.206,1510.85,2204.69,312
46.9177,50.4662,1189.48,970.815,1488.23,3238.67,313
31.2785,35.281,2270.65,1098.77,1493.23,4370,314
15.6392,18.7876,3496.02,902.461,1495.74,3642,315
390.981,242.897,895.427,1040,1498.44,3669.36,316
4707.41,1362.6,780.998,867.467,1512.47,2545.34,317
153390,14103.6,1400.11,1303.88,1538.28,2305.1,318
218.949,165.045,2237.96,874.238,1508.42,3160.43,319
1673.4,839.646,869.004,1141.79,1511.91,8150.88,320
12292.4,2578.69,1555.51,863.435,1520.91,2198.06,321
203.31,154.54,1989.21,1093.1,1510.55,3424.08,322
32560.9,4937.8,809.713,1149.26,1527,2113.52,323
47590.2,6503.15,3425.13,936.113,1532.52,2333.6,324
31.2785,35.281,2498.21,1216.31,1510.74,2473,325
27869.1,4449.97,2794.81,1266.29,1529.7,1945.86,326
719.405,376.586,3232.24,1328.51,1514.49,2628.33,327
797.601,412.792,2823.51,942.914,1519.17,2474.96,328
62.557,63.3573,2141.86,1001.24,1515.74,2953.25,329
1814.15,705.622,1030.48,1038.73,1523.07,2853.46,330
31.2785,35.281,3668.57,1173.79,1515.74,3795.5,331
328.424,216.63,815.322,926.04,1520.74,2124.76,332
281.506,195.477,2048.36,962.618,1521.44,2831.22,333
15.6392,18.7876,4358.78,1222.56,1518.24,1445,334
41021.7,5767.79,1683.25,1279.94,1539.55,2016.01,335
85906.4,9545.83,2292.69,871.443,1548.41,2407.51,336
141410,13485.1,633.947,1101.73,1553.65,2718.68,337
47089.8,6332.11,1170.94,1139.34,1542.05,2392.65,338
1579.56,652.045,4154.48,1330.17,1530.08,2610.86,339
13277.7,2721.76,3011.82,923.663,1541.08,1946.74,340
125.114,103.047,2974.61,1028.75,1527,3582.88,341
32560.9,4934.91,2629.9,882.825,1548.9,2279.62,342
125.114,103.047,1949.3,953.726,1529.5,3303.63,343
3800.34,1210,717.509,1330.32,1536.82,2258.49,344
5020.2,1420.87,1527.94,1182.55,1540.09,1642.57,345
52454,8358.02,2089.28,1326.83,1565.27,2011.45,346
375.342,236.143,3030.88,1265.7,1538.25,2646.58,347
63385.9,7857.54,3217.99,886.662,1564.22,2489.51,348
7788.34,1912.22,3390.99,1036.3,1550.74,1967.21,349
6161.86,1609.26,4205.4,1052.06,1549.22,2227.88,350
24115.7,4054.58,2118.18,1004.54,1557.9,2079.64,351
31.2785,35.2916,1953.05,919.966,1544.5,3504,352
26852.6,5484.89,4575.75,947.801,1567.66,2796.96,353
31.2785,35.2916,1910.54,1197.55,1544.5,4117,354
15842.6,3061.51,3992.77,923.635,1561.53,1926.57,355
10728.5,2359.47,4155.25,1055.64,1559.29,2126.42,356
45385.1,6240.14,3296.85,1319.65,1570.41,1969.19,357
2189.49,841.364,2154.09,1006.12,1554.99,2434.36,358
46.9177,50.4662,1096.96,1041.67,1548.25,2968,359
3424.99,1091.36,1273.38,1100.27,1556.47,2255,360
4504.1,1314.26,3796.06,1127.73,1557.96,1983.39,361
172.032,137.714,1848.7,1146.85,1551.43,2404.91,362
7287.89,1812.76,2493.68,907.114,1562.24,2054.14,363
1642.12,661.324,2205.05,1130.77,1556.28,2308.43,364
26883.9,4401.04,3611.4,932.041,1572.1,2279.94,365
15.6392,18.7876,3218.43,1042.5,1553.25,4500,366
688.127,403.564,3233.95,1064.1,1558.43,4335.3,367
33311.6,5020.93,3893.81,1198.26,1571.67,1944.39,368
203.31,153.263,1247.83,1196.4,1554.79,3667.85,369
1251.14,716.028,3710.9,1266.57,1558.19,3416.25,370
26070.6,4261.95,3531.91,1211.68,1573.51,2019.79,371
156.392,133.669,2239.39,1036.75,1560.01,3840.6,372
218.949,165.065,2226.17,920.681,1563.61,1956.43,373
453.538,276.105,3338.64,1130.89,1564.38,2810.03,374
62.557,64.3534,3039,1214.43,1561.38,2896.25,375
31.2785,35.281,3507.27,1170.04,1565.76,3077,376
813.241,406.153,836.748,1199.19,1569.65,2783.44,377
140.753,115.918,2331.77,1268.68,1572.43,2401.33,378
78.1962,76.2281,2066.58,1209.05,1575.26,3922,379
3159.13,1036.76,4555.56,1156.83,1583.44,2662.36,380
93.8355,86.8153,1639.62,944.14,1579.51,3121.83,381
6333.89,1651.22,4347.91,1080.9,1588.12,2073.24,382
3471.91,1102.83,1872.98,863.474,1595.78,2268.82,383
15.6392,18.7876,4101.2,1272.57,1585.76,4007,384
93.8355,86.8047,918.984,1161.71,1589.93,2977.67,385
15.6392,18.7876,1037.77,969.981,1590.76,4309,386
125.114,103.047,2219.38,1168.79,1594.52,2155.75,387
3112.21,1033.22,367.894,1188.15,1601.06,2929.72,388
46.9177,50.4766,2290.65,870.785,1597.43,3328,389
156.392,126.485,3374.48,874.452,1597.02,2214.8,390
46.9177,50.4662,2915.01,1186.71,1595.77,4499.33,391
15.6392,18.7876,3501.02,1140.03,1598.27,2157,392
62.557,63.3781,2563.23,1186.3,1602.02,1460.75,393
4613.58,1329.67,3205.84,938.607,1613.31,1754.44,394
15.6392,18.7876,2870.83,1080.01,1605.77,3890,395
1110.39,509.42,1079.37,925.285,1614.19,2564.49,396
31.2785,35.281,3282.2,1230.06,1608.27,2924,397
703.766,369.059,3718.03,1013.55,1615.05,2517.98,398
93.8355,90.809,2600.33,1182.55,1613.27,3728.5,399
15.6392,18.7876,3333.47,1012.49,1615.77,4103,400
312.785,273.067,1528.17,1335.09,1620.65,4698.25,401
15.6392,18.7876,3428.5,1065.01,1618.27,4261,402
15.6392,18.7876,3055.88,1320.09,1623.27,1914,403
15.6392,18.7876,1220.33,1030,1628.28,4786,404
15.6392,18.7876,755.185,1297.58,1628.28,4812,405
15.6392,18.7876,3110.9,1282.58,1630.78,2870,406
